Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
584,Ángel Correa,ARG,Attaquant,Atlético Madrid,La Liga,30,1995,25,3,694,7.7,3,1,4,3,0,0,3,1,4.2,4.2,1.2,5.4,21,21,66,0.39,0.13,0.52,0.39,0.52,0.55,0.15,0.7,0.55,0.7,7.7,26,3.38,14,1,3,4,2,2,3,0.39,2,0,1,0,0,0,175,236,74.2,2324,637,109,132,82.6,44,59,74.6,8,17,47.1,1,1.2,1.6,-0.2,8,17,8,1,21,0,14,10,4,18,4,1,0,0,0,34,1,7,12.5,3,30,12,40.0,3.89,1.56,0.1,0.25,13.6,0,0,0,0.14,-1.2,-1.2,7,1,3,1,3,3,13,23.1,10,8,0,8,4,11,7,0,28,27.5,3,57,0,22,24,2,2.08,17,3,14,1.82,1.32,15.0,5.6,9.5,1.23,0.77,357,4,46,110,207,67,357,32,12,37.5,19,59.4,232,1106,535,21,13,9,25,14,256,66
612,Juan Cruz,ESP,Attaquant,Leganés,La Liga,24,2000,27,20,1733,19.3,4,3,7,4,0,0,2,0,1.6,1.6,2.6,4.2,50,49,102,0.21,0.16,0.36,0.21,0.36,0.08,0.14,0.22,0.08,0.22,19.3,41,2.13,25,6,2,4,2,2,5,0.26,5,0,0,0,0,0,384,577,66.6,6224,2410,205,254,80.7,136,195,69.7,34,85,40.0,3,2.6,2.9,0.4,19,24,24,11,49,0,11,18,6,79,11,16,0,0,0,82,10,13,43.5,4,26,10,38.5,1.35,0.52,0.15,0.4,21.1,1,0,0,0.06,2.4,2.4,25,16,11,12,2,14,29,48.3,15,13,2,11,11,36,25,0,64,68.8,20,77,8,7,27,1,0.89,19,30,-11,-0.57,0.11,16.0,30.4,-14.4,-0.75,0.11,764,19,143,298,339,37,764,69,35,50.7,28,40.6,447,2834,1388,50,35,20,31,18,458,102
615,Cucho,COL,Attaquant,Betis,La Liga,25,1999,5,5,390,4.3,1,0,1,1,0,0,0,0,1.2,1.2,1.0,2.2,12,17,24,0.23,0.0,0.23,0.23,0.23,0.28,0.24,0.52,0.28,0.52,4.3,19,4.4,13,0,2,1,3,0,2,0.46,0,0,0,0,2,0,88,122,72.1,1357,397,45,60,75.0,25,33,75.8,9,12,75.0,0,1.0,0.4,-1.0,5,11,5,1,17,0,5,4,2,5,3,2,1,0,0,12,12,14,46.2,1,11,2,18.2,2.54,0.46,0.09,0.5,16.9,0,0,0,0.11,-0.2,-0.2,5,2,0,2,3,3,6,50.0,3,2,1,1,3,8,0,0,78,15.5,5,78,0,0,0,1,3.0,11,3,8,1.85,2.06,10.3,2.6,7.7,1.79,1.76,170,1,9,87,76,15,170,11,8,72.7,3,27.3,90,542,201,12,2,7,16,5,115,24
637,Arnaut Danjuma,NED,Attaquant,Villarreal,La Liga,28,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.9,0.0,0.9,0.9,0.9,0.37,0.01,0.38,0.37,0.38,2.2,2,0.9,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,23,30,76.7,359,40,11,15,73.3,10,12,83.3,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,1,0,1,1,3,0,0,1,0,0,0,2,2,0,100.0,2,6,3,50.0,2.7,1.35,0.33,0.67,13.9,0,0,0,0.14,1.2,1.2,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0,67,8.2,3,67,0,0,0,0,2.33,4,5,-1,-0.45,-0.93,3.4,2.7,0.7,0.31,-0.36,48,0,1,13,34,8,48,4,0,0.0,4,100.0,25,207,98,4,3,2,3,0,36,17
638,Arnaut Danjuma,NED,Attaquant,Girona,La Liga,28,1997,18,11,964,10.7,1,0,1,1,0,0,2,0,1.9,1.9,1.1,3.0,69,29,130,0.09,0.0,0.09,0.09,0.09,0.18,0.1,0.28,0.18,0.28,10.7,26,2.43,18,4,3,1,0,0,0,0.0,0,0,0,0,0,0,238,324,73.5,3986,952,126,145,86.9,83,111,74.8,23,39,59.0,0,1.1,1.6,-1.1,14,14,15,3,29,0,9,7,10,49,1,5,0,1,0,29,0,1,0.0,1,19,10,52.6,1.77,0.93,0.05,0.1,16.1,0,0,0,0.1,-0.9,-0.9,7,5,3,3,1,2,5,40.0,3,5,1,4,1,8,2,0,54,38.3,11,68,2,7,31,2,1.11,8,14,-6,-0.56,-0.62,9.9,14.3,-4.4,-0.41,-0.5,432,5,45,110,280,64,432,46,15,32.6,27,58.7,286,2589,1491,69,26,31,22,7,321,130
691,Assane Diao,SEN,Attaquant,Betis,La Liga,19,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.5,0.75,0.26,0.75,3.1,7,2.28,6,0,0,1,0,0,2,0.65,2,0,0,0,0,0,49,66,74.2,626,139,36,43,83.7,6,8,75.0,2,2,100.0,2,1.5,0.6,0.5,8,2,1,1,1,0,4,4,2,4,0,3,0,0,0,12,8,6,57.1,1,7,1,14.3,2.27,0.32,0.14,1.0,14.4,0,0,0,0.11,0.2,0.2,5,3,1,3,1,4,9,44.4,5,3,0,3,0,5,3,0,28,11.0,2,62,0,8,19,8,1.6,3,4,-1,-0.32,-0.49,4.6,6.5,-1.9,-0.61,-1.02,122,4,12,42,68,19,122,11,2,18.2,9,81.8,63,372,145,9,3,3,15,2,81,27
699,Brahim Díaz,MAR,Attaquant,Real Madrid,La Liga,25,1999,23,12,1044,11.6,4,2,6,4,0,0,0,0,4.0,4.0,2.4,6.4,25,57,73,0.34,0.17,0.52,0.34,0.52,0.35,0.21,0.55,0.35,0.55,11.6,43,3.71,33,0,5,3,1,1,10,0.86,6,0,1,2,0,1,425,494,86.0,5587,1432,280,309,90.6,117,134,87.3,11,17,64.7,2,2.4,1.8,-0.4,16,42,14,0,57,0,9,23,0,7,3,16,0,0,0,37,1,13,7.1,4,17,9,52.9,1.47,0.78,0.24,0.44,11.9,0,0,0,0.24,0.0,0.0,21,16,7,11,3,6,13,46.2,7,13,0,13,3,24,1,0,45,41.4,12,69,4,11,20,0,2.04,36,13,23,1.98,1.43,26.5,11.5,15.0,1.29,0.72,609,3,58,318,242,38,609,32,17,53.1,13,40.6,393,1798,860,25,12,6,26,20,492,73
703,Diego,ESP,Attaquant,Leganés,La Liga,24,2000,18,7,663,7.4,2,0,2,2,0,0,0,0,1.7,1.7,0.2,1.9,7,12,34,0.27,0.0,0.27,0.27,0.27,0.24,0.03,0.26,0.24,0.26,7.4,8,1.09,5,0,0,1,2,0,1,0.14,0,0,0,0,1,0,80,119,67.2,1243,258,39,49,79.6,32,51,62.7,6,8,75.0,0,0.2,0.2,-0.2,5,5,3,1,12,0,15,15,6,4,1,0,1,0,0,13,31,42,42.5,2,18,7,38.9,2.44,0.95,0.11,0.29,13.4,0,0,0,0.1,0.3,0.3,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,7,0,37,26.3,7,76,3,11,12,6,1.06,8,15,-7,-0.95,-0.47,6.8,12.4,-5.6,-0.76,0.03,202,7,12,85,107,25,202,8,3,37.5,5,62.5,117,546,200,7,6,3,30,6,155,34
724,Álvaro djaló,ESP,Attaquant,Athletic Club,La Liga,25,1999,13,4,457,5.1,1,0,1,1,0,0,0,0,0.8,0.8,0.7,1.5,16,7,42,0.2,0.0,0.2,0.2,0.2,0.15,0.15,0.29,0.15,0.29,5.1,8,1.57,3,0,1,1,3,0,1,0.2,0,0,0,0,1,0,54,80,67.5,857,183,30,38,78.9,18,30,60.0,5,8,62.5,0,0.7,0.5,-0.7,3,5,3,2,7,0,13,9,4,6,1,4,0,0,0,16,6,12,33.3,1,14,3,21.4,2.76,0.59,0.07,0.33,19.1,0,0,0,0.05,0.2,0.2,6,4,3,2,1,1,3,33.3,2,2,0,2,1,7,4,0,35,18.1,4,59,0,9,25,7,1.77,6,5,1,0.2,-0.72,6.5,5.0,1.6,0.31,-0.37,157,2,16,52,93,19,157,24,10,41.7,13,54.2,104,654,350,16,17,6,21,8,116,42
734,Marc Domenech,ESP,Attaquant,Mallorca,La Liga,19,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,1.3,1,0.79,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,15,22,68.2,210,66,11,15,73.3,2,3,66.7,1,1,100.0,0,0.0,0.1,0.0,1,0,1,1,2,0,3,0,0,2,0,0,0,0,0,3,5,4,55.6,0,3,1,33.3,2.35,0.78,0.0,0.0,21.6,0,0,0,0.05,-0.1,-0.1,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,38,4.6,2,53,0,1,9,10,1.33,1,1,0,0.0,0.22,1.1,0.8,0.3,0.23,0.17,36,0,4,15,19,4,36,1,1,100.0,0,0.0,16,70,31,0,1,0,5,2,21,8
