Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
103,Selim Amallah,MAR,Milieu,Valladolid,La Liga,28,1996,18,13,1047,11.6,3,1,4,2,1,1,5,0,2.7,1.9,0.6,2.5,22,38,17,0.26,0.09,0.34,0.17,0.26,0.23,0.05,0.28,0.17,0.21,11.6,24,2.06,11,6,6,0,0,1,1,0.09,1,0,0,0,0,0,240,310,77.4,4048,1217,136,147,92.5,64,81,79.0,33,58,56.9,1,0.6,1.0,0.4,9,33,6,0,38,0,26,20,0,29,7,14,0,0,0,49,4,10,28.6,3,18,6,33.3,1.55,0.52,0.11,0.33,23.4,1,1,1,0.11,0.3,0.1,21,14,6,14,1,5,12,41.7,7,17,1,16,7,28,3,1,58,41.5,13,68,2,5,33,4,0.5,8,25,-17,-1.46,0.25,9.7,19.3,-9.6,-0.82,0.16,458,3,64,250,152,16,457,51,26,51.0,18,35.3,248,1502,678,22,13,6,26,19,278,17
130,Antoniu,ESP,Milieu,Espanyol,La Liga,22,2002,16,6,495,5.5,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,17,11,34,0.0,0.18,0.18,0.0,0.18,0.11,0.18,0.29,0.11,0.29,5.5,16,2.9,9,0,4,0,2,1,1,0.18,1,0,0,0,0,0,77,117,65.8,1060,306,46,57,80.7,24,36,66.7,2,10,20.0,1,1.0,0.8,0.0,6,4,6,3,11,0,11,10,4,13,3,4,0,0,0,16,5,10,33.3,0,8,4,50.0,1.45,0.73,0.0,0.0,21.0,0,0,0,0.08,-0.6,-0.6,10,4,3,3,4,5,13,38.5,8,9,1,8,3,13,4,1,31,20.4,6,58,0,10,15,8,1.06,5,6,-1,-0.18,0.38,5.2,7.9,-2.7,-0.49,0.45,186,2,30,73,91,10,186,25,16,64.0,6,24.0,106,858,514,17,11,4,12,7,117,34
133,Anuar,MAR,Milieu,Valladolid,La Liga,30,1995,18,15,1274,14.2,2,0,2,2,0,0,5,0,1.4,1.4,0.5,2.0,18,19,46,0.14,0.0,0.14,0.14,0.14,0.1,0.04,0.14,0.1,0.14,14.2,21,1.48,13,1,2,0,5,0,4,0.28,1,0,2,0,1,0,283,353,80.2,4231,656,146,173,84.4,113,136,83.1,11,20,55.0,0,0.5,0.5,-0.5,6,8,3,2,19,0,22,34,9,15,12,16,1,0,0,49,18,21,46.2,2,8,4,50.0,0.57,0.28,0.25,0.5,12.2,0,0,0,0.18,0.6,0.6,24,16,15,4,5,7,19,36.8,12,19,6,13,12,36,13,1,71,50.6,15,79,7,3,29,1,0.61,8,26,-18,-1.27,0.68,11.0,22.6,-11.6,-0.82,0.2,496,18,138,215,146,22,496,17,5,29.4,8,47.1,257,1590,589,18,11,5,20,10,315,46
136,Mauro Arambarri,URU,Milieu,Getafe,La Liga,29,1995,26,22,1897,21.1,8,0,8,5,3,3,8,0,5.9,3.6,0.3,3.9,11,55,36,0.38,0.0,0.38,0.24,0.24,0.28,0.02,0.3,0.17,0.18,21.1,37,1.76,23,0,2,5,5,2,3,0.14,1,0,0,2,0,0,414,573,72.3,7153,1639,186,240,77.5,175,223,78.5,41,80,51.3,0,0.3,0.4,-0.3,9,51,2,1,55,0,31,34,3,13,10,14,0,0,0,90,44,41,51.8,8,33,10,30.3,1.57,0.47,0.15,0.5,18.9,1,3,3,0.11,2.1,1.4,30,14,5,21,4,12,29,41.4,17,23,5,18,10,40,36,0,73,75.3,22,82,16,4,23,0,1.27,21,20,1,0.05,-0.1,21.3,24.1,-2.8,-0.13,0.67,816,35,141,493,191,50,813,27,14,51.9,9,33.3,383,1642,585,11,6,2,45,26,439,36
145,David Argüelles,ESP,Milieu,Getafe,La Liga,23,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,5,60.0,25,2,3,4,75.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,2,0,2,0,0,0,0,7,0.3,0,0,0,1,7,13,1.0,1,0,1,12.86,12.82,1.4,0.0,1.4,17.47,17.82,7,0,2,2,3,0,7,0,0,0.0,0,0.0,3,30,12,1,0,0,0,0,3,0
188,Papa Ba,ESP,Milieu,Girona,La Liga,20,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.5,2,3.75,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,5,13,38.5,79,7,3,8,37.5,1,2,50.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0.0,0,1,0,0.0,1.87,0.0,0.0,0.0,9.8,0,0,0,0.03,0.0,0.0,1,1,1,0,0,0,0,0.0,0,1,0,1,0,1,1,0,48,1.9,0,0,0,1,48,2,0.0,0,0,0,0.0,0.18,0.2,0.5,-0.3,-0.6,-0.51,20,1,5,10,5,1,20,2,1,50.0,1,50.0,9,69,24,1,0,1,1,1,14,2
195,Alex Baena,ESP,Milieu,Villarreal,La Liga,23,2001,25,24,2087,23.2,6,7,13,6,0,1,8,0,5.7,4.9,9.1,14.1,75,159,130,0.26,0.3,0.56,0.26,0.56,0.25,0.39,0.64,0.21,0.61,23.2,142,6.12,92,35,2,8,4,1,17,0.73,14,2,0,0,1,0,716,1077,66.5,14620,5467,256,323,79.3,338,463,73.0,113,227,49.8,7,9.1,10.5,-2.1,80,82,63,16,159,0,32,33,4,177,19,12,0,0,0,115,15,18,45.5,6,53,14,26.4,2.29,0.6,0.11,0.43,21.2,8,0,1,0.09,0.3,1.1,24,12,6,11,7,9,33,27.3,24,28,2,26,19,43,16,2,83,85.9,24,85,12,1,45,0,1.68,45,31,14,0.6,1.39,42.3,23.1,19.2,0.83,1.28,1313,16,172,523,650,70,1312,47,17,36.2,23,48.9,740,4563,2664,75,74,10,34,26,854,130
201,Stefan Bajcetic,ESP,Milieu,Las Palmas,La Liga,20,2004,7,5,453,5.0,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,4,17,4,0.2,0.0,0.2,0.2,0.2,0.04,0.04,0.09,0.04,0.09,5.0,9,1.79,8,0,0,0,1,0,0,0.0,0,0,0,0,0,0,128,180,71.1,2480,796,59,73,80.8,44,57,77.2,24,40,60.0,0,0.2,0.2,-0.2,6,10,6,0,17,0,10,5,0,1,8,7,0,1,0,25,8,7,53.3,1,2,2,100.0,0.4,0.4,0.5,0.5,21.3,0,0,0,0.11,0.8,0.8,13,7,8,3,2,4,15,26.7,11,14,1,13,8,21,17,1,65,18.0,5,77,1,2,35,0,0.29,2,10,-8,-1.59,-1.28,4.1,8.5,-4.4,-0.87,0.01,254,18,75,142,39,4,254,9,5,55.6,2,22.2,110,499,213,4,3,0,14,4,130,4
242,Enzo Barrenechea,ARG,Milieu,Valencia,La Liga,23,2001,21,18,1484,16.5,1,2,3,1,0,0,5,0,1.1,1.1,0.8,1.8,16,81,9,0.06,0.12,0.18,0.06,0.18,0.06,0.05,0.11,0.06,0.11,16.5,34,2.06,26,1,0,1,2,4,7,0.42,4,1,0,0,1,1,760,890,85.4,13352,3667,346,387,89.4,331,366,90.4,71,101,70.3,2,0.8,0.9,1.2,11,98,6,0,81,0,16,23,0,3,19,25,1,0,0,83,28,19,59.6,1,10,2,20.0,0.61,0.12,0.1,0.5,15.9,0,0,0,0.11,-0.1,-0.1,42,25,17,19,6,24,33,72.7,9,22,6,16,19,61,34,1,71,58.9,18,78,2,3,26,2,1.24,23,24,-1,-0.06,1.16,21.4,18.9,2.5,0.15,1.13,1051,47,245,678,138,12,1051,19,9,47.4,9,47.4,471,2093,1007,16,11,0,15,14,679,9
243,Ander Barrenetxea,ESP,Milieu,Real Sociedad,La Liga,23,2001,23,10,967,10.7,1,2,3,1,0,0,5,0,1.4,1.4,1.2,2.6,34,39,120,0.09,0.19,0.28,0.09,0.28,0.13,0.12,0.25,0.13,0.25,10.7,30,2.79,24,0,2,3,0,1,3,0.28,3,0,0,0,0,0,295,416,70.9,5014,1159,160,193,82.9,86,124,69.4,39,57,68.4,2,1.2,1.6,0.8,13,21,19,3,39,0,24,9,2,39,9,15,0,1,0,73,7,10,41.2,1,19,5,26.3,1.77,0.47,0.05,0.2,14.9,0,0,0,0.07,-0.4,-0.4,21,15,7,10,4,5,17,29.4,12,14,0,14,9,30,14,0,42,38.4,10,59,0,13,29,2,1.22,11,15,-4,-0.37,-0.31,11.6,11.1,0.6,0.05,0.1,596,9,88,215,306,52,596,55,22,40.0,32,58.2,379,2394,985,34,20,16,40,21,417,120
