Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
1018,Mason Greenwood,ENG,Attaquant,Marseille,Ligue 1,23,2001,26,24,2101,23.3,15,3,18,10,5,6,1,0,11.9,7.1,4.2,11.2,96,118,225,0.64,0.13,0.77,0.43,0.56,0.51,0.18,0.69,0.3,0.48,23.3,95,4.07,58,10,9,11,7,0,16,0.69,12,0,1,2,1,0,849,1079,78.7,14249,3314,420,491,85.5,323,387,83.5,80,141,56.7,3,4.2,6.5,-1.2,31,62,56,11,118,0,17,29,2,83,9,15,2,0,0,70,6,5,54.5,15,83,34,41.0,3.56,1.46,0.12,0.29,20.1,2,5,6,0.09,3.1,2.9,31,15,10,12,9,15,34,44.1,19,4,0,4,9,40,5,2,81,89.8,24,85,11,2,37,0,1.88,48,27,21,0.9,1.28,42.3,29.4,12.8,0.55,0.86,1347,4,87,572,702,112,1341,103,46,44.7,48,46.6,918,5428,2845,96,62,52,40,35,1112,225
1036,Axel Gueguin,FRA,Attaquant,Montpellier,Ligue 1,20,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,6,83.3,75,34,3,3,100.0,2,2,100.0,0,0,0.0,0,0.0,0.1,0.0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,23,1.0,0,0,0,1,23,4,0.0,1,1,0,0.0,1.51,0.1,1.1,-1.0,-3.85,-3.09,9,0,2,3,4,1,9,1,0,0.0,1,100.0,2,4,1,0,0,0,1,0,4,1
1041,Evann Guessand,CIV,Attaquant,Nice,Ligue 1,23,2001,26,26,2221,24.7,11,7,18,11,0,0,2,0,8.0,8.0,4.5,12.5,77,71,141,0.45,0.28,0.73,0.45,0.73,0.32,0.18,0.51,0.32,0.51,24.7,83,3.36,53,0,12,6,8,4,15,0.61,9,0,2,2,1,1,371,490,75.7,5182,1442,224,276,81.2,128,160,80.0,10,18,55.6,7,4.5,4.4,2.5,30,40,26,4,71,0,41,61,9,30,14,24,1,0,0,87,24,32,42.9,11,56,24,42.9,2.27,0.97,0.2,0.46,12.4,0,0,0,0.14,3.0,3.0,38,24,11,15,12,6,13,46.2,7,22,3,19,14,52,14,0,85,94.9,26,85,15,0,0,0,1.81,47,29,18,0.73,-0.03,43.3,27.5,15.7,0.64,-0.32,791,15,85,362,369,111,791,86,41,47.7,40,46.5,491,3425,2021,77,43,25,62,59,586,141
1050,Bahereba Guirassy,FRA,Attaquant,Nantes,Ligue 1,18,2006,15,2,317,3.5,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,13,6,32,0.57,0.0,0.57,0.57,0.57,0.2,0.01,0.22,0.2,0.22,3.5,9,2.56,6,0,2,0,1,0,2,0.57,0,0,2,0,0,0,77,108,71.3,1058,254,49,61,80.3,20,23,87.0,5,11,45.5,0,0.1,0.2,-0.1,1,4,1,0,6,0,3,2,0,6,1,5,0,0,0,21,5,10,33.3,2,7,4,57.1,1.99,1.14,0.29,0.5,14.1,0,0,0,0.1,1.3,1.3,9,5,4,2,3,4,10,40.0,6,10,0,10,1,10,4,0,21,13.5,2,69,0,13,14,5,0.87,5,8,-3,-0.85,-0.36,3.1,7.3,-4.1,-1.17,-0.88,176,5,29,70,80,15,176,25,9,36.0,15,60.0,101,646,312,13,12,4,9,12,105,32
1139,Ilyes Housni,FRA,Attaquant,Le Havre,Ligue 1,19,2005,10,3,226,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,8,4,22,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.18,0.09,0.18,2.5,6,2.38,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0,34,59,57.6,449,84,21,30,70.0,10,16,62.5,0,1,0.0,0,0.2,0.3,-0.2,2,1,0,0,4,0,5,5,1,5,1,5,0,0,0,7,0,7,0.0,0,5,0,0.0,1.99,0.0,0.0,0.0,13.2,0,0,0,0.05,-0.2,-0.2,7,5,2,3,2,2,4,50.0,2,2,0,2,1,8,2,0,23,9.7,3,61,0,7,6,10,0.3,1,9,-8,-3.19,-2.29,2.0,5.0,-3.1,-1.22,-0.56,98,2,15,35,48,14,98,10,3,30.0,3,30.0,63,383,120,8,3,8,7,9,65,22
1153,Hafiz Ibrahim,NGA,Attaquant,Reims,Ligue 1,19,2005,3,1,110,1.2,0,0,0,0,0,0,2,1,0.2,0.2,0.0,0.2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.18,0.15,0.18,1.2,2,1.64,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,8,37.5,30,9,1,4,25.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,1,5,1,2,1,1,0,0,0,0,2,2,7,22.2,0,2,0,0.0,1.64,0.0,0.0,0.0,10.3,0,0,0,0.09,-0.2,-0.2,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,2,0,37,4.7,1,69,0,2,21,2,0.33,0,0,0,0.0,0.57,1.9,0.3,1.6,1.3,2.0,22,3,5,6,12,4,22,4,2,50.0,1,25.0,12,98,37,2,1,1,4,3,14,3
1164,George Ilenikhena,FRA,Attaquant,Monaco,Ligue 1,18,2006,20,5,637,7.1,3,2,5,3,0,0,0,0,4.8,4.8,1.3,6.1,8,8,52,0.42,0.28,0.71,0.42,0.71,0.68,0.19,0.87,0.68,0.87,7.1,16,2.26,10,0,2,2,2,0,3,0.42,2,0,0,0,1,0,77,107,72.0,968,161,52,70,74.3,16,17,94.1,3,3,100.0,2,1.3,0.5,0.7,8,3,2,0,8,0,14,8,9,0,2,1,0,0,0,8,14,16,46.7,3,19,7,36.8,2.68,0.99,0.16,0.43,12.9,0,0,0,0.25,-1.8,-1.8,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,32,27.2,5,64,0,15,21,1,1.85,16,6,10,1.41,0.94,16.9,4.8,12.1,1.71,0.75,165,0,8,59,99,35,165,16,3,18.8,11,68.8,105,445,182,8,4,5,9,14,144,52
1182,Junya Ito,JPN,Attaquant,Reims,Ligue 1,32,1993,26,25,2197,24.4,4,3,7,4,0,0,0,0,4.5,4.5,6.3,10.8,90,111,228,0.16,0.12,0.29,0.16,0.29,0.18,0.26,0.44,0.18,0.44,24.4,110,4.51,70,28,7,3,1,1,8,0.33,6,1,0,1,0,0,698,1041,67.1,10711,4069,383,458,83.6,208,314,66.2,68,173,39.3,3,6.3,8.5,-3.3,73,61,59,24,111,0,11,28,8,211,13,22,0,0,0,107,15,18,45.5,4,27,11,40.7,1.11,0.45,0.15,0.36,12.6,0,0,0,0.17,-0.5,-0.5,31,22,10,14,7,12,48,25.0,36,29,1,28,13,44,11,1,85,93.9,25,87,15,1,27,0,0.88,25,37,-12,-0.49,0.77,26.6,42.2,-15.6,-0.64,-0.59,1288,13,165,454,696,74,1288,87,40,46.0,42,48.3,702,4807,2615,90,63,22,67,30,884,228
1231,Jota,POR,Attaquant,Rennes,Ligue 1,25,1999,9,3,334,3.7,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,13,16,35,0.27,0.0,0.27,0.27,0.27,0.36,0.08,0.44,0.36,0.44,3.7,7,1.89,6,0,1,0,0,0,1,0.27,1,0,0,0,0,0,95,132,72.0,1498,360,45,53,84.9,39,51,76.5,5,13,38.5,0,0.3,0.4,-0.3,5,10,6,2,16,0,3,2,3,16,3,2,0,0,0,11,1,1,50.0,1,4,2,50.0,1.08,0.54,0.25,0.5,9.7,0,0,0,0.33,-0.3,-0.3,5,2,2,3,0,4,7,57.1,3,1,0,1,3,8,2,0,37,14.3,3,73,0,6,19,2,1.44,3,5,-2,-0.54,-0.54,5.2,3.7,1.5,0.42,0.5,172,1,13,65,95,16,172,13,4,30.8,8,61.5,114,655,334,13,6,5,7,2,130,35
1257,Arnaud Kalimuendo,FRA,Attaquant,Rennes,Ligue 1,23,2002,25,24,1972,21.9,11,0,11,6,5,7,2,0,10.7,5.4,1.1,6.5,34,55,135,0.5,0.0,0.5,0.27,0.27,0.49,0.05,0.54,0.25,0.3,21.9,36,1.64,25,0,2,6,2,1,3,0.14,1,0,0,2,0,0,341,438,77.9,5250,976,178,214,83.2,113,132,85.6,26,32,81.3,0,1.1,1.5,-1.1,12,26,12,1,55,0,21,31,11,11,4,10,1,0,0,44,18,48,27.3,11,48,18,37.5,2.19,0.82,0.13,0.33,16.5,0,5,7,0.11,0.3,0.6,15,10,5,8,2,5,10,50.0,5,8,2,6,4,19,9,0,79,84.3,24,81,11,1,33,0,1.04,29,30,-1,-0.05,0.2,28.5,29.5,-1.0,-0.05,-0.23,645,10,51,301,299,98,638,44,16,36.4,26,59.1,383,1941,852,34,24,21,44,47,504,135
