Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
218,Mario Balotelli,ITA,Attaquant,Genoa,Serie A,34,1990,6,0,62,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,15,26.7,102,18,1,5,20.0,2,5,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,0,2,2,0,3,0,0,0,0,0,1,2,2,50.0,0,2,0,0.0,2.9,0.0,0.0,0.0,30.5,1,0,0,0.02,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,10,2.4,0,0,0,6,10,3,1.5,1,0,1,1.45,1.8,0.8,0.7,0.1,0.1,0.31,23,1,4,7,12,1,23,0,0,0.0,0,0.0,10,46,23,0,1,0,1,0,16,5
223,Lameck Banda,ZAM,Attaquant,Lecce,Serie A,24,2001,12,6,518,5.8,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.6,20,5,36,0.0,0.17,0.17,0.0,0.17,0.12,0.16,0.28,0.12,0.28,5.8,18,3.13,11,1,2,1,3,0,1,0.17,1,0,0,0,0,0,101,130,77.7,1478,269,63,70,90.0,29,39,74.4,6,15,40.0,1,0.9,0.7,0.1,9,1,5,3,5,0,9,18,2,21,2,4,0,0,0,21,2,12,14.3,0,11,2,18.2,1.91,0.35,0.0,0.0,19.6,0,0,0,0.06,-0.7,-0.7,5,4,4,1,0,3,11,27.3,8,6,0,6,2,7,6,0,43,19.8,6,59,0,6,28,1,0.67,2,8,-6,-1.04,-0.14,6.0,9.8,-3.8,-0.67,-0.02,202,4,35,76,97,16,202,24,8,33.3,12,50.0,138,1313,683,20,8,14,13,7,137,36
281,Andrea Belotti,ITA,Attaquant,Como,Serie A,31,1993,18,7,593,6.6,2,0,2,2,0,0,1,0,2.5,2.5,0.4,2.8,9,9,33,0.3,0.0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43,6.6,14,2.13,9,0,0,3,2,0,0,0.0,0,0,0,0,0,0,90,120,75.0,1072,178,59,71,83.1,17,25,68.0,4,6,66.7,0,0.4,0.1,-0.4,7,5,1,0,9,0,9,19,5,5,1,5,0,0,0,17,18,26,40.9,2,19,3,15.8,2.88,0.46,0.11,0.67,12.7,0,0,0,0.13,-0.5,-0.5,7,5,1,4,2,1,4,25.0,3,4,0,4,1,8,8,0,33,22.7,7,66,0,11,12,5,0.83,5,12,-7,-1.06,-0.88,7.1,7.3,-0.2,-0.03,-0.09,185,7,23,82,82,28,185,6,2,33.3,2,33.3,106,477,203,9,5,3,10,10,131,33
286,Adrian Benedyczak,POL,Attaquant,Parma,Serie A,24,2000,8,2,197,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,3,11,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,2.2,3,1.36,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,32,49,65.3,521,112,17,26,65.4,9,14,64.3,3,5,60.0,0,0.0,0.0,0.0,1,2,0,0,3,0,3,5,1,1,0,0,0,0,0,3,9,11,45.0,0,3,0,0.0,1.37,0.0,0.0,0.0,18.4,0,0,0,0.08,-0.3,-0.3,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,8,0,25,7.5,2,45,0,6,18,2,1.25,4,6,-2,-0.91,-0.47,2.1,6.2,-4.1,-1.88,-1.51,74,7,16,33,25,4,74,1,0,0.0,1,100.0,40,167,80,3,2,0,5,3,55,11
350,Ange-Yoan Bonny,FRA,Attaquant,Parma,Serie A,21,2003,28,21,1827,20.3,6,2,8,4,2,3,2,0,8.1,5.7,1.8,7.6,31,41,134,0.3,0.1,0.39,0.2,0.3,0.4,0.09,0.49,0.28,0.37,20.3,51,2.51,34,1,8,5,3,0,6,0.3,2,0,2,1,1,0,324,431,75.2,4708,969,169,209,80.9,108,133,81.2,20,27,74.1,2,1.8,1.5,0.2,22,24,13,2,41,0,15,33,11,11,1,10,1,0,0,46,18,55,24.7,6,50,14,28.0,2.46,0.69,0.08,0.29,16.8,0,2,3,0.12,-2.1,-1.7,20,10,2,15,3,6,11,54.5,5,12,1,11,1,21,10,0,65,70.0,21,74,7,7,40,0,0.89,25,30,-5,-0.25,0.79,24.6,31.0,-6.4,-0.32,0.55,667,7,42,288,351,92,664,48,24,50.0,20,41.7,403,2052,835,31,27,13,65,55,493,134
374,Iker Bravo,ESP,Attaquant,Udinese,Serie A,20,2005,21,2,412,4.6,2,1,3,2,0,0,3,0,0.7,0.7,0.4,1.1,2,13,24,0.44,0.22,0.66,0.44,0.66,0.15,0.08,0.23,0.15,0.23,4.6,11,2.4,8,2,0,1,0,0,0,0.0,0,0,0,0,0,0,99,126,78.6,1407,305,54,63,85.7,30,35,85.7,6,12,50.0,1,0.4,0.3,0.6,6,6,5,0,13,0,8,8,1,6,0,5,0,0,0,24,10,21,32.3,2,7,3,42.9,1.53,0.66,0.29,0.67,16.1,0,0,0,0.1,1.3,1.3,8,5,2,5,1,4,8,50.0,4,1,0,1,0,8,4,0,20,15.8,2,57,0,19,16,7,1.43,5,5,0,0.0,0.16,3.8,6.8,-3.0,-0.65,-0.42,190,3,22,82,90,16,190,22,9,40.9,13,59.1,104,527,195,2,2,2,19,10,125,24
406,Rareș-Cătălin Burnete,ROU,Attaquant,Lecce,Serie A,21,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,6,66.7,43,0,4,5,80.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0,1,0,0.0,4.74,0.0,0.0,0.0,16.0,0,0,0,0.08,-0.1,-0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,0.7,0,0,0,2,10,18,0.0,0,2,-2,-9.47,-8.61,0.1,0.7,-0.6,-2.64,-2.01,11,0,0,5,6,2,11,0,0,0.0,0,0.0,5,9,1,0,0,0,4,2,7,4
435,Francesco Camarda,ITA,Attaquant,Milan,Serie A,17,2008,9,1,161,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,0,9,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.46,0.23,0.46,1.8,3,1.67,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,26,31,83.9,309,23,21,23,91.3,5,7,71.4,0,1,0.0,0,0.4,0.2,-0.4,2,1,0,0,0,0,6,1,2,1,0,2,0,0,0,4,5,6,45.5,0,5,1,20.0,2.8,0.56,0.0,0.0,13.8,0,0,0,0.08,-0.4,-0.4,5,2,0,2,3,2,6,33.3,4,1,1,0,0,5,3,0,18,6.2,1,65,0,8,12,12,1.11,3,3,0,0.0,-0.4,4.4,3.6,0.8,0.43,-0.17,61,5,10,26,26,11,61,7,2,28.6,4,57.1,24,143,55,2,1,0,6,3,34,9
437,Nicolò Cambiaghi,ITA,Attaquant,Bologna,Serie A,24,2000,9,1,244,2.7,1,2,3,1,0,0,0,0,0.3,0.3,1.6,1.9,20,13,22,0.37,0.74,1.11,0.37,1.11,0.11,0.59,0.7,0.11,0.7,2.7,16,5.93,11,0,2,1,2,0,5,1.85,3,0,0,0,2,0,83,110,75.5,1117,324,49,56,87.5,28,35,80.0,2,4,50.0,2,1.6,1.5,0.4,6,6,8,4,13,0,2,13,0,17,2,3,1,0,0,14,3,3,50.0,1,7,2,28.6,2.58,0.74,0.14,0.5,17.6,0,0,0,0.04,0.7,0.7,5,3,2,3,0,1,3,33.3,2,5,0,5,2,7,1,0,27,9.3,1,65,0,8,22,1,2.22,7,2,5,1.84,1.46,5.9,2.5,3.4,1.26,0.91,144,0,14,50,84,14,144,11,6,54.5,2,18.2,107,761,393,20,4,8,4,2,110,22
442,Thomas Campaniello,ITA,Attaquant,Empoli,Serie A,17,2008,2,0,24,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,5,0.0,0.0,0.0,0.0,0.0,1.91,0.0,1.91,1.91,1.91,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9,13,69.2,127,0,3,6,50.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,33.3,0,1,0,0.0,3.75,0.0,0.0,0.0,10.8,0,0,0,0.51,-0.5,-0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,0.9,0,0,0,2,12,3,0.0,0,1,-1,-3.75,-2.98,0.6,0.2,0.4,1.32,1.85,16,0,1,6,9,1,16,0,0,0.0,0,0.0,5,20,2,0,0,0,1,0,12,5
446,Matteo Cancellieri,ITA,Attaquant,Parma,Serie A,23,2002,26,19,1421,15.8,3,0,3,3,0,0,2,1,2.7,2.7,0.7,3.4,40,24,79,0.19,0.0,0.19,0.19,0.19,0.17,0.04,0.21,0.17,0.21,15.8,27,1.71,15,2,4,1,5,0,3,0.19,1,0,2,0,0,0,211,312,67.6,2943,842,124,164,75.6,66,88,75.0,9,28,32.1,0,0.7,0.7,-0.7,11,16,7,5,24,0,25,41,2,21,13,16,0,0,0,55,29,28,50.9,3,22,7,31.8,1.39,0.44,0.14,0.43,17.6,0,0,0,0.12,0.3,0.3,26,16,15,9,2,11,32,34.4,21,15,1,14,13,39,30,0,55,54.4,19,65,2,7,25,1,0.92,16,26,-10,-0.63,-0.33,15.5,26.3,-10.8,-0.68,-0.44,530,20,103,210,229,39,530,70,28,40.0,33,47.1,314,2108,1025,40,20,16,34,24,348,79
457,Francesco Caputo,ITA,Attaquant,Empoli,Serie A,37,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,100.0,26,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0.2,0,0,0,1,6,0,1.0,0,0,0,0.0,0.79,0.1,0.0,0.0,0.4,0.91,2,0,0,1,1,0,2,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,1
