Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
93,Marcos Alonso,ESP,Défenseur,Celta Vigo,La Liga,34,1990,22,20,1890,21.0,2,0,2,0,2,2,9,1,2.3,0.7,1.0,1.7,42,147,40,0.1,0.0,0.1,0.0,0.0,0.11,0.05,0.16,0.04,0.08,21.0,25,1.19,21,2,0,1,0,1,2,0.1,2,0,0,0,0,0,1492,1690,88.3,26529,9835,621,663,93.7,729,773,94.3,118,199,59.3,0,1.0,1.4,-1.0,13,147,12,4,147,1,21,18,2,31,26,17,0,0,0,118,58,33,63.7,2,17,5,29.4,0.81,0.24,0.0,0.0,21.8,4,2,2,0.04,-0.3,-0.7,24,17,13,8,3,18,31,58.1,13,18,5,13,26,50,96,4,86,75.0,20,89,18,2,51,0,1.5,26,25,1,0.05,0.19,29.1,18.9,10.2,0.49,0.71,1900,156,759,972,195,23,1898,18,11,61.1,6,33.3,1209,7467,4607,42,27,2,13,7,1333,40
95,Adrià Altimira,ESP,Défenseur,Leganés,La Liga,23,2001,15,12,1082,12.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,14,31,33,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,12.0,8,0.67,6,0,1,0,1,0,1,0.08,1,0,0,0,0,0,326,410,79.5,5253,1496,179,204,87.7,118,148,79.7,25,43,58.1,0,0.0,0.2,0.0,2,27,5,0,31,0,21,17,2,10,12,15,0,1,0,52,9,14,39.1,0,4,1,25.0,0.33,0.08,0.0,0.0,24.8,0,0,0,0.03,-0.1,-0.1,30,15,20,8,2,15,26,57.7,11,11,6,5,12,42,41,2,72,42.9,12,79,6,3,43,12,1.0,10,20,-10,-0.83,-0.39,8.3,19.6,-11.2,-0.93,-0.27,563,51,189,275,109,2,563,22,8,36.4,10,45.5,241,1205,603,14,13,1,19,6,281,33
100,Yeray Álvarez,ESP,Défenseur,Athletic Club,La Liga,30,1995,17,16,1421,15.8,1,0,1,1,0,0,4,0,0.5,0.5,0.2,0.7,18,93,0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,15.8,13,0.82,11,0,0,0,0,2,1,0.06,1,0,0,0,0,0,763,913,83.6,15448,5355,231,259,89.2,449,484,92.8,82,153,53.6,0,0.2,0.4,-0.2,3,68,3,2,93,0,12,14,0,3,29,12,0,0,0,62,34,26,56.7,1,8,2,25.0,0.51,0.13,0.13,0.5,16.0,0,0,0,0.06,0.5,0.5,21,12,11,8,2,11,17,64.7,6,8,5,3,29,50,87,1,84,56.4,16,89,15,1,2,6,1.76,16,11,5,0.32,-1.08,19.9,13.8,6.1,0.38,-0.51,1090,73,422,624,50,13,1090,7,4,57.1,3,42.9,591,3656,2436,18,7,0,9,4,695,0
135,Aritz Arambarri,ESP,Défenseur,Leganés,La Liga,27,1998,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2.0,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,49,67,73.1,1025,258,11,13,84.6,34,41,82.9,4,12,33.3,0,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,4,6,8,42.9,0,1,0,0.0,0.51,0.0,0.0,0.0,15.7,0,0,0,0.02,0.0,0.0,1,1,1,0,0,1,1,100.0,0,2,2,0,3,4,8,0,89,7.0,2,89,1,0,0,1,2.0,3,2,1,0.51,1.2,2.5,2.6,-0.2,-0.08,0.75,86,12,59,26,1,1,86,0,0,0.0,0,0.0,44,253,137,0,0,0,1,0,48,0
137,Jon Aramburu,VEN,Défenseur,Real Sociedad,La Liga,22,2002,25,23,1918,21.3,0,1,1,0,0,0,7,0,0.4,0.4,0.9,1.3,22,82,35,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,21.3,24,1.13,17,3,1,0,1,2,2,0.09,2,0,0,0,0,0,894,1153,77.5,13079,5364,486,544,89.3,341,444,76.8,34,92,37.0,1,0.9,1.1,0.1,11,63,8,5,82,0,37,29,3,37,26,58,0,1,0,104,32,25,56.1,0,10,2,20.0,0.47,0.09,0.0,0.0,21.4,0,0,0,0.04,-0.4,-0.4,78,58,45,24,9,52,78,66.7,26,29,6,23,26,104,81,0,77,76.1,23,82,15,2,12,2,1.4,22,23,-1,-0.05,0.55,24.7,21.2,3.5,0.17,0.75,1444,81,467,717,274,15,1444,29,6,20.7,23,79.3,642,2356,1161,22,16,0,24,8,724,35
139,Ronald Araújo,URU,Défenseur,Barcelona,La Liga,26,1999,5,4,236,2.6,1,1,2,1,0,0,1,0,0.4,0.4,0.3,0.7,2,17,3,0.38,0.38,0.76,0.38,0.76,0.15,0.12,0.27,0.15,0.27,2.6,5,1.91,4,0,0,1,0,0,1,0.38,0,0,0,1,0,0,243,262,92.7,4955,1358,62,69,89.9,159,166,95.8,21,25,84.0,1,0.3,0.2,0.7,1,18,3,0,17,0,3,2,0,0,2,3,0,0,0,5,13,8,61.9,1,2,1,50.0,0.76,0.38,0.5,1.0,18.4,0,0,0,0.2,0.6,0.6,4,3,1,3,0,1,1,100.0,0,0,0,0,2,6,6,0,47,9.7,4,58,1,1,5,5,2.6,8,2,6,2.29,0.57,5.5,1.7,3.7,1.43,0.14,280,5,68,193,19,3,280,0,0,0.0,0,0.0,199,1108,668,2,2,0,1,1,218,3
144,Jesús Areso,ESP,Défenseur,Osasuna,La Liga,25,1999,25,24,2121,23.6,0,2,2,0,0,0,6,0,0.1,0.1,1.8,1.9,73,78,149,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,23.6,48,2.04,38,7,1,1,1,0,6,0.25,5,1,0,0,0,0,806,1133,71.1,13491,5912,403,452,89.2,315,444,70.9,72,157,45.9,2,1.8,1.9,0.2,20,71,39,23,78,0,25,10,7,125,7,26,0,0,0,87,16,12,57.1,0,5,0,0.0,0.21,0.0,0.0,0.0,21.2,0,0,0,0.02,-0.1,-0.1,36,26,24,8,4,27,40,67.5,13,20,3,17,7,43,64,0,85,87.3,24,87,18,1,28,1,1.32,32,30,2,0.08,2.41,27.6,29.7,-2.1,-0.09,1.32,1362,74,314,560,501,15,1362,46,17,37.0,24,52.2,638,3971,2013,73,50,6,43,17,744,149
154,Sergio Arribas,ESP,Défenseur,Betis,La Liga,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,37,54,68.5,533,210,22,23,95.7,12,20,60.0,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,3,4,0,0,0,3,1,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,4,4,3,0,6,7,85.7,1,2,2,0,3,10,4,0,90,3.6,1,90,1,0,0,2,3.0,1,0,1,1.0,0.93,0.4,1.0,-0.6,-0.56,-0.89,71,5,24,43,4,0,71,0,0,0.0,0,0.0,33,128,75,0,0,0,0,0,35,4
158,Raúl Asencio,ESP,Défenseur,Real Madrid,La Liga,22,2003,15,10,1009,11.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.5,3,12,4,0.0,0.09,0.09,0.0,0.09,0.0,0.04,0.04,0.0,0.04,11.2,5,0.45,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0,589,634,92.9,10358,3282,245,256,95.7,302,316,95.6,36,53,67.9,1,0.4,0.4,0.6,2,24,3,0,12,0,6,13,1,0,9,9,0,0,0,47,17,9,65.4,0,1,0,0.0,0.09,0.0,0.0,0.0,28.0,0,0,0,0.03,0.0,0.0,15,9,13,2,0,7,9,77.8,2,5,3,2,9,24,56,2,67,40.0,10,85,8,5,32,2,2.33,24,9,15,1.34,0.33,25.7,9.7,16.0,1.43,0.93,734,106,437,282,20,6,734,7,4,57.1,0,0.0,462,2278,1202,3,3,1,3,5,525,4
183,Adam Aznou,MAR,Défenseur,Valladolid,La Liga,18,2006,5,4,328,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,9,15,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,3.6,5,1.37,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,99,138,71.7,1586,462,51,58,87.9,32,48,66.7,11,21,52.4,0,0.0,0.1,0.0,1,9,1,0,9,0,4,6,0,7,7,11,0,0,0,23,4,0,100.0,0,1,0,0.0,0.27,0.0,0.0,0.0,14.6,0,0,0,0.1,-0.1,-0.1,13,11,10,3,0,10,18,55.6,8,10,1,9,7,20,8,0,66,13.0,4,74,2,1,33,1,0.2,2,7,-5,-1.37,0.27,3.6,5.1,-1.5,-0.4,0.59,199,15,63,100,40,3,199,11,4,36.4,3,27.3,95,473,234,5,4,1,12,4,93,15
