Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
216,Botond Balogh,HUN,Défenseur,Parma,Serie A,22,2002,24,21,1805,20.1,0,1,1,0,0,0,4,0,0.2,0.2,0.1,0.3,7,31,1,0.0,0.05,0.05,0.0,0.05,0.01,0.0,0.02,0.01,0.02,20.1,8,0.4,7,0,0,0,0,1,2,0.1,2,0,0,0,0,0,801,891,89.9,15754,4568,201,221,91.0,521,547,95.2,70,97,72.2,1,0.1,0.2,0.9,2,20,0,0,31,0,15,6,0,1,22,9,0,2,0,57,31,28,52.5,0,2,0,0.0,0.1,0.0,0.0,0.0,6.3,0,0,0,0.11,-0.2,-0.2,26,9,17,9,0,15,21,71.4,6,31,24,7,22,48,128,2,75,69.2,21,81,15,3,36,3,0.96,24,27,-3,-0.15,1.08,22.9,36.4,-13.5,-0.67,-0.61,1125,237,683,425,21,7,1125,0,0,0.0,0,0.0,593,2629,1364,7,3,0,9,1,678,1
225,Mattia Bani,ITA,Défenseur,Genoa,Serie A,31,1993,17,17,1333,14.8,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.8,6,23,3,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,14.8,7,0.47,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0,678,778,87.1,13729,4959,179,199,89.9,415,446,93.0,79,120,65.8,0,0.2,0.2,-0.2,2,16,2,1,23,0,5,8,1,4,19,9,0,0,0,50,21,21,50.0,0,5,2,40.0,0.34,0.14,0.0,0.0,9.7,0,0,0,0.13,-0.7,-0.7,18,9,11,5,2,7,11,63.6,4,9,5,4,19,37,77,2,78,51.1,17,78,12,0,0,1,1.24,12,16,-4,-0.27,0.08,15.4,19.5,-4.1,-0.28,-0.15,924,160,602,308,19,6,924,4,2,50.0,0,0.0,489,2094,942,6,1,0,3,3,626,3
230,Federico Barba,ITA,Défenseur,Como,Serie A,31,1993,7,5,431,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,4.8,3,0.63,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,258,292,88.4,4163,1406,132,143,92.3,106,117,90.6,15,26,57.7,0,0.0,0.0,0.0,0,18,2,0,25,0,3,1,0,3,4,2,0,0,0,19,5,8,38.5,0,2,1,50.0,0.42,0.21,0.0,0.0,8.9,0,0,0,0.1,-0.2,-0.2,2,2,1,1,0,1,4,25.0,3,2,2,0,4,6,15,0,62,16.5,5,82,3,2,12,8,0.57,3,9,-6,-1.25,-1.05,4.2,3.4,0.8,0.16,0.14,320,33,155,144,21,5,320,0,0,0.0,0,0.0,201,999,567,5,2,0,1,1,215,5
246,Davide Bartesaghi,ITA,Défenseur,Milan,Serie A,19,2005,2,0,50,0.6,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.6,1,1.8,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,21,29,72.4,316,93,14,16,87.5,5,9,55.6,2,3,66.7,0,0.1,0.1,-0.1,1,0,1,1,0,0,1,0,1,5,1,1,0,0,0,1,1,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,1,1,1,0,2,2,100.0,0,1,1,0,1,3,0,0,25,1.9,0,0,0,2,25,15,3.0,2,1,1,1.8,1.45,1.3,1.5,-0.2,-0.43,-1.04,34,1,7,11,17,1,34,2,0,0.0,2,100.0,18,69,44,2,1,0,0,0,20,10
248,Federico Baschirotto,ITA,Défenseur,Lecce,Serie A,28,1996,29,29,2610,29.0,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,8,50,4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,29.0,11,0.38,8,2,0,1,0,0,0,0.0,0,0,0,0,0,0,1134,1306,86.8,23179,8096,343,377,91.0,618,672,92.0,165,235,70.2,0,0.1,0.3,-0.1,3,36,2,0,50,0,26,6,0,3,19,18,0,3,0,71,68,45,60.2,0,12,4,33.3,0.41,0.14,0.0,0.0,11.7,0,0,0,0.05,-0.6,-0.6,28,18,21,5,2,15,21,71.4,6,37,27,10,19,47,163,1,90,100.0,29,90,29,0,0,0,0.86,21,48,-27,-0.93,0.0,26.9,45.7,-18.8,-0.65,0.0,1601,261,984,575,49,23,1601,5,4,80.0,0,0.0,748,3702,1865,8,6,0,10,0,930,4
252,Alessandro Bastoni,ITA,Défenseur,Inter,Serie A,25,1999,28,27,2102,23.4,1,4,5,1,0,0,5,1,0.7,0.7,2.2,2.9,58,147,74,0.04,0.17,0.21,0.04,0.21,0.03,0.09,0.12,0.03,0.12,23.4,62,2.66,53,4,0,1,2,2,10,0.43,8,1,0,0,1,0,1729,1949,88.7,32176,9947,731,766,95.4,769,827,93.0,204,297,68.7,4,2.2,2.5,1.8,24,115,44,21,147,1,38,34,1,58,21,18,0,0,0,81,38,24,61.3,1,12,2,16.7,0.51,0.09,0.08,0.5,13.8,0,0,0,0.06,0.3,0.3,36,18,17,14,5,16,24,66.7,8,20,9,11,21,57,47,1,75,80.5,27,77,8,1,14,1,2.25,58,19,39,1.67,1.85,44.1,19.6,24.5,1.05,0.43,2144,157,688,1059,408,24,2144,15,7,46.7,5,33.3,1435,7348,4449,58,66,5,23,5,1594,74
275,Raoul Bellanova,ITA,Défenseur,Torino,Serie A,24,2000,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,5,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11,1.0,1,1.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,31,43,72.1,541,130,15,17,88.2,13,18,72.2,3,6,50.0,0,0.1,0.0,-0.1,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0,4,1,0,100.0,0,1,0,0.0,1.03,0.0,0.0,0.0,8.4,0,0,0,0.03,0.0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,87,3.3,1,87,0,0,0,0,1.0,2,0,2,2.07,2.14,1.0,1.7,-0.7,-0.69,-0.24,51,5,19,19,13,1,51,1,0,0.0,1,100.0,34,228,127,4,3,0,1,0,33,5
276,Raoul Bellanova,ITA,Défenseur,Atalanta,Serie A,24,2000,25,19,1730,19.2,0,6,6,0,0,0,3,0,1.0,1.0,3.1,4.1,65,69,141,0.0,0.31,0.31,0.0,0.31,0.05,0.16,0.21,0.05,0.21,19.2,41,2.13,33,6,1,0,1,0,8,0.42,7,1,0,0,0,0,718,929,77.3,11419,3389,367,407,90.2,290,366,79.2,46,96,47.9,6,3.1,3.1,2.9,24,34,18,15,69,0,14,30,0,118,15,11,0,0,0,82,19,17,52.8,0,16,5,31.3,0.83,0.26,0.0,0.0,15.1,0,0,0,0.06,-1.0,-1.0,18,11,5,11,2,10,18,55.6,8,11,3,8,15,33,31,0,69,66.3,19,81,12,6,32,2,2.04,40,20,20,1.04,-0.49,34.5,16.9,17.7,0.92,0.5,1090,34,238,422,441,34,1090,39,17,43.6,18,46.2,627,3926,2034,65,37,3,24,8,701,141
316,Sam Beukema,NED,Défenseur,Bologna,Serie A,26,1998,28,26,2382,26.5,0,1,1,0,0,0,0,0,1.0,1.0,0.9,1.9,26,126,6,0.0,0.04,0.04,0.0,0.04,0.04,0.03,0.07,0.04,0.07,26.5,28,1.06,23,2,0,3,0,0,6,0.23,4,0,0,2,0,0,1486,1723,86.2,30047,9457,431,484,89.0,893,950,94.0,152,255,59.6,1,0.9,1.0,0.1,9,140,9,3,126,0,25,28,1,6,21,22,0,1,0,105,71,54,56.8,0,12,4,33.3,0.45,0.15,0.0,0.0,11.0,0,0,0,0.08,-1.0,-1.0,41,22,19,19,3,17,34,50.0,17,27,15,12,21,62,89,0,85,91.3,26,90,25,2,25,1,1.86,46,32,14,0.53,0.13,36.6,26.0,10.5,0.4,-0.39,1958,136,740,1115,113,26,1958,2,1,50.0,0,0.0,1262,7532,3928,26,24,1,6,7,1342,6
320,Jaka Bijol,SVN,Défenseur,Udinese,Serie A,26,1999,27,27,2430,27.0,1,0,1,1,0,0,8,0,2.0,2.0,0.4,2.4,16,71,5,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,27.0,22,0.81,18,1,0,3,0,0,1,0.04,0,0,0,1,0,0,1131,1361,83.1,24112,8361,278,322,86.3,692,749,92.4,155,264,58.7,0,0.4,0.6,-0.4,9,83,4,1,71,0,37,8,2,2,33,20,0,1,1,80,83,46,64.3,1,19,6,31.6,0.7,0.22,0.05,0.17,11.8,0,0,0,0.1,-1.0,-1.0,37,20,28,8,1,17,31,54.8,14,33,16,17,33,70,139,1,90,93.1,27,90,27,0,0,0,1.37,33,36,-3,-0.11,0.39,28.2,34.4,-6.1,-0.23,1.11,1660,215,856,753,66,44,1660,1,1,100.0,0,0.0,955,5703,3414,16,9,1,12,1,1057,5
