match_id,type_evenement,equipe_couleur,equipe_id,joueur,equipe_joueur,joueur_id,minute,xg,csc,situation,position_x,position_y
4513014,Goal,#273F6D,9847,Kang-In Lee,Paris Saint-Germain,940976,3,0.07289943844079971,False,RegularPlay,94.5789473669,22.808152870399997
4513014,Post,#273F6D,9847,Randal Kolo Muani,Paris Saint-Germain,823825,24,0.20082136988639832,False,RegularPlay,96.7017543851,33.466249999999995
4513014,AttemptSaved,#6fb0d8,9746,Abdoulaye Touré,Le Havre,439366,39,0.05310605466365814,False,RegularPlay,83.94902912639999,43.860636937900004
4513014,AttemptSaved,#6fb0d8,9746,Abdoulaye Touré,Le Havre,439366,39,0.04046632722020149,False,RegularPlay,83.0480582528,25.8228125
4513014,AttemptSaved,#6fb0d8,9746,Antoine Joujou,Le Havre,1432421,41,0.03913731873035431,False,RegularPlay,90.8,45.2619108239
4513014,AttemptSaved,#273F6D,9847,Marco Asensio,Paris Saint-Germain,498033,45,0.5222175121307373,False,RegularPlay,96.605263157,25.53375
4513014,AttemptSaved,#273F6D,9847,Vitinha,Paris Saint-Germain,1061249,45,0.017165925353765488,False,RegularPlay,78.2053398072,17.1329936321
4513014,AttemptSaved,#273F6D,9847,Ibrahim Mbaye,Paris Saint-Germain,1593857,45,0.16585348546504974,False,FastBreak,96.50877192889999,46.7332484042
4513014,Goal,#6fb0d8,9746,Gautier Lloris,Le Havre,420731,48,0.03662630915641785,False,SetPiece,97.8596491223,46.382929932699994
4513014,AttemptSaved,#273F6D,9847,Randal Kolo Muani,Paris Saint-Germain,823825,53,0.26175200939178467,False,RegularPlay,97.95614035039999,22.247643316
4513014,Miss,#6fb0d8,9746,Josué Casimir,Le Havre,1199382,57,0.03910316154360771,False,RegularPlay,92.5,20.706242041399996
4513014,Post,#273F6D,9847,Kang-In Lee,Paris Saint-Germain,940976,61,0.09302813559770584,False,RegularPlay,94.8684210512,44.7714649638
4513014,AttemptSaved,#273F6D,9847,Marco Asensio,Paris Saint-Germain,498033,63,0.13982389867305756,False,RegularPlay,97.0877192975,18.604331212399998
4513014,AttemptSaved,#273F6D,9847,Marco Asensio,Paris Saint-Germain,498033,63,0.06608258187770844,False,RegularPlay,100.06896551759999,16.9928662435
4513014,Miss,#273F6D,9847,Willian Pacho,Paris Saint-Germain,1137670,64,0.0590619258582592,False,FromCorner,96.79824561320001,36.135000000000005
4513014,Miss,#273F6D,9847,Ousmane Dembélé,Paris Saint-Germain,692984,81,0.03345738351345062,False,RegularPlay,88.5,21.2667515958
4513014,AttemptSaved,#273F6D,9847,Randal Kolo Muani,Paris Saint-Germain,823825,83,0.10099504142999649,False,FromCorner,97.95614035039999,31.7125
4513014,Goal,#273F6D,9847,Ousmane Dembélé,Paris Saint-Germain,692984,84,0.3027421832084656,False,RegularPlay,97.6666666661,33.084999999999994
4513014,Goal,#273F6D,9847,Bradley Barcola,Paris Saint-Germain,1297165,86,0.05657545104622841,False,RegularPlay,92.3,48.905222927500006
4513014,Goal,#273F6D,9847,Randal Kolo Muani,Paris Saint-Germain,823825,90,0.7884,False,Penalty,94,34
4513007,Goal,#007EC1,8592,Mason Greenwood,Marseille,950473,3,0.02193458378314972,False,RegularPlay,97.0877192975,19.725350321199997
4513007,AttemptSaved,#ED1C24,8521,Romain Del Castillo,Brest,696263,9,0.7884,False,Penalty,94,34
4513007,AttemptSaved,#ED1C24,8521,Ludovic Ajorque,Brest,471153,17,0.05618622153997421,False,RegularPlay,95.15789473550001,39.376904763
4513007,AttemptSaved,#ED1C24,8521,Mathias Pereira-Lage,Brest,725398,18,0.03565791994333267,False,RegularPlay,86.5676470584,35.29625000000001
4513007,AttemptSaved,#ED1C24,8521,Jérémy Le Douaron,Brest,917808,24,0.12183300405740738,False,RegularPlay,93.9,42.4084375
4513007,Goal,#007EC1,8592,Luis Henrique,Marseille,1114635,26,0.20303300023078918,False,RegularPlay,93.6,37.355000000000004
4513007,Goal,#007EC1,8592,Mason Greenwood,Marseille,950473,31,0.7884,False,Penalty,94,34
4513007,AttemptSaved,#ED1C24,8521,Mathias Pereira-Lage,Brest,725398,34,0.018657702952623367,False,RegularPlay,77.1917475744,37.756
4513007,Miss,#ED1C24,8521,Mathias Pereira-Lage,Brest,725398,40,0.0891302227973938,False,RegularPlay,98.3421052628,27.278333333000003
4513007,Goal,#ED1C24,8521,Mahdi Camara,Brest,770321,45,0.12001793086528778,False,RegularPlay,86.4602941172,33.695
4513007,Goal,#007EC1,8592,Luis Henrique,Marseille,1114635,48,0.327828049659729,False,RegularPlay,95.0614035074,37.2025
4513007,Miss,#007EC1,8592,Pol Lirola,Marseille,769335,52,0.2082962691783905,False,RegularPlay,91.3,38.452380954
4513007,Miss,#ED1C24,8521,Brendan Chardonnet,Brest,448865,60,0.021433815360069275,False,FromCorner,93.3,30.316
4513007,AttemptSaved,#007EC1,8592,Luis Henrique,Marseille,1114635,62,0.04569316655397415,False,RegularPlay,89,40.30142857199999
4513007,Goal,#007EC1,8592,Elye Wahi,Marseille,1213430,69,0.7884,False,Penalty,94,34
4513007,AttemptSaved,#ED1C24,8521,Romain Del Castillo,Brest,696263,83,0.051488690078258514,False,RegularPlay,88.6,34.68625
4513007,AttemptSaved,#ED1C24,8521,Hiang'a Mbock,Brest,1078166,90,0.016233691945672035,False,RegularPlay,72.12378641039999,32.0175
4513012,Miss,#E01D13,8639,Mohamed Bayo,Lille,891373,7,0.3194981813430786,False,RegularPlay,98.6315789471,30.232
4513012,Miss,#E01D13,8639,Ngal Ayel Mukau,Lille,1428153,45,0.013269091956317425,False,SetPiece,82.1470873792,39.460952381999995
4513012,AttemptSaved,#E01D13,8639,Mohamed Bayo,Lille,891373,45,0.07875388115644455,False,RegularPlay,91.6,34.7625
4513012,AttemptSaved,#E01D13,8639,Hákon Arnar Haraldsson,Lille,1044470,45,0.02519499696791172,False,RegularPlay,86.24558823480001,43.790573243599994
4513012,AttemptSaved,#E01D13,8639,Hákon Arnar Haraldsson,Lille,1044470,45,0.05678081139922142,False,RegularPlay,100.5431034486,48.2746496788
4513012,AttemptSaved,#E01D13,8639,Mohamed Bayo,Lille,891373,45,0.016140146180987358,False,RegularPlay,102.72413793119999,22.177579621699998
4513012,AttemptSaved,#E01D13,8639,Tiago Santos,Lille,1397857,45,0.1282026320695877,False,RegularPlay,102.06034482780001,24.5597452279
4513012,AttemptSaved,#E01D13,8639,Ismaily,Lille,185949,45,0.05432767793536186,False,RegularPlay,96.605263157,47.9243312073
4513012,AttemptSaved,#E01D13,8639,Osame Sahraoui,Lille,988160,45,0.04479701817035675,False,RegularPlay,88.1779411764,35.448750000000004
4513012,AttemptSaved,#E01D13,8639,Osame Sahraoui,Lille,988160,45,0.04376382753252983,False,RegularPlay,83.49854368960001,37.78
4513012,Goal,#E01D13,8639,Bafodé Diakité,Lille,979752,45,0.10279131680727005,False,FromCorner,97.95614035039999,30.95
4513012,Miss,#FF4C4C,9837,Valentin Atangana Edoa,Reims,1439625,45,0.011563871055841446,False,RegularPlay,72.57427184720001,33.77125
4513012,Miss,#E01D13,8639,Bafodé Diakité,Lille,979752,45,0.058171581476926804,False,FromCorner,97.4736842099,38.78857143
4513012,Miss,#E01D13,8639,Hákon Arnar Haraldsson,Lille,1044470,47,0.09525998681783676,False,FreeKick,83.8364077672,39.797142858
4513012,AttemptSaved,#E01D13,8639,Osame Sahraoui,Lille,988160,50,0.10312692075967789,False,RegularPlay,90,31.941249999999997
4513012,Miss,#E01D13,8639,Rémy Cabella,Lille,199834,59,0.1458798050880432,False,RegularPlay,97.1842105256,40.46952381
4513012,AttemptSaved,#E01D13,8639,Hákon Arnar Haraldsson,Lille,1044470,62,0.12001793086528778,False,RegularPlay,86.6749999996,33.466249999999995
4513012,AttemptSaved,#E01D13,8639,Tiago Santos,Lille,1397857,63,0.015349702909588814,False,FromCorner,78.2053398072,27.446428571
4513012,Miss,#E01D13,8639,Tiago Santos,Lille,1397857,66,0.02039029262959957,False,FromCorner,83.49854368960001,30.05190476
4513012,AttemptSaved,#FF4C4C,9837,Marshall Munetsi,Reims,786580,79,0.060958269983530045,False,RegularPlay,90.5,33.5425
4513012,AttemptSaved,#E01D13,8639,Osame Sahraoui,Lille,988160,88,0.037821780890226364,False,RegularPlay,95.73684210409999,45.9625477669
4513012,Post,#E01D13,8639,Jonathan David,Lille,939569,90,0.1413407176733017,False,RegularPlay,97.4736842099,30.95
4513012,AttemptSaved,#E01D13,8639,Ethan Mbappé,Lille,1426809,90,0.07726150751113892,False,RegularPlay,91.1,32.17
4513012,Goal,#E01D13,8639,Jonathan David,Lille,939569,90,0.3990046977996826,False,RegularPlay,101.681034483,37.732
4513011,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,5,0.44793471693992615,False,FromCorner,99.01754385950001,31.559999999999995
4513011,AttemptSaved,#1D995B,9853,Zuriko Davitashvili,Saint-Etienne,966146,7,0.016974661499261856,False,FromCorner,86.13823529359999,37.05
4513011,AttemptSaved,#1D995B,9853,Ibrahim Sissoko,Saint-Etienne,715610,7,0.0631977990269661,False,FromCorner,90.8,37.431250000000006
4513011,Miss,#1D995B,9853,Mathis Amougou,Saint-Etienne,1581053,7,0.04217914864420891,False,FromCorner,87.31911764680001,29.295476189000002
4513011,Miss,#C80C13,9829,Mohammed Salisu,Monaco,938247,8,0.02109815552830696,False,FromCorner,96.79824561320001,26.858095238000004
4513011,AttemptSaved,#1D995B,9853,Yunis Abdelhamid,Saint-Etienne,289001,10,0.015623196959495544,False,SetPiece,90.2,38.536428573
4513011,Miss,#1D995B,9853,Ibrahim Sissoko,Saint-Etienne,715610,17,0.029421770945191383,False,RegularPlay,97.4736842099,20.9164331243
4513011,Miss,#C80C13,9829,Folarin Balogun,Monaco,982677,26,0.3332614302635193,False,RegularPlay,92.7,30.244
4513011,Goal,#C80C13,9829,Takumi Minamino,Monaco,408943,28,0.26943737268447876,False,RegularPlay,92,22.177579621699998
4513011,Miss,#C80C13,9829,Breel Embolo,Monaco,527103,34,0.12595222890377045,False,FromCorner,100.44827586240001,37.78
4513011,AttemptSaved,#1D995B,9853,Ibrahim Sissoko,Saint-Etienne,715610,35,0.05368742719292641,False,RegularPlay,88.07058823519999,34.1525
4513011,Miss,#1D995B,9853,Marwann N'Zuzi,Saint-Etienne,-1,39,0.01586061157286167,False,RegularPlay,82.03446602,50.166369424900005
4513011,AttemptSaved,#C80C13,9829,Eliesse Ben Seghir,Monaco,1393439,40,0.08996310830116272,False,FastBreak,94.09649122639999,45.4020382125
4513011,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,42,0.03454458341002464,False,RegularPlay,92.3,24.139363062099996
4513011,AttemptSaved,#C80C13,9829,Vanderson,Monaco,1207992,45,0.04992681369185448,False,RegularPlay,88.9,22.738089176099997
4513011,Miss,#C80C13,9829,Takumi Minamino,Monaco,408943,47,0.025557991117239,False,RegularPlay,78.655825244,22.878216564699997
4513011,Miss,#1D995B,9853,Benjamin Old,Saint-Etienne,1257745,48,0.02261831797659397,False,RegularPlay,82.7101941752,38.704523811
4513011,AttemptSaved,#C80C13,9829,Takumi Minamino,Monaco,408943,51,0.12090389430522919,False,ThrowInSetPiece,96.1228070165,30.291999999999998
4513011,AttemptSaved,#1D995B,9853,Mathieu Cafaro,Saint-Etienne,683476,56,0.04688350111246109,False,RegularPlay,90.1,44.7014012695
4513011,AttemptSaved,#C80C13,9829,Folarin Balogun,Monaco,982677,58,0.025863677263259888,False,RegularPlay,98.535087719,47.2937579586
4513011,Miss,#1D995B,9853,Zuriko Davitashvili,Saint-Etienne,966146,61,0.10330358147621155,False,RegularPlay,87.53382352919999,31.941249999999997
4513011,AttemptSaved,#C80C13,9829,Vanderson,Monaco,1207992,64,0.1368987262248993,False,ThrowInSetPiece,91.1,32.0175
4513011,AttemptSaved,#1D995B,9853,Mathieu Cafaro,Saint-Etienne,683476,65,0.04311549291014671,False,FastBreak,92.2,45.6122292954
4513011,AttemptSaved,#C80C13,9829,Takumi Minamino,Monaco,408943,71,0.13837800920009613,False,RegularPlay,92.7,30.797499999999996
4513011,AttemptSaved,#C80C13,9829,Eliesse Ben Seghir,Monaco,1393439,79,0.016561120748519897,False,RegularPlay,79.8946601952,46.1727388498
4513011,AttemptSaved,#C80C13,9829,Maghnes Akliouche,Monaco,1305618,79,0.0652889758348465,False,RegularPlay,88.6,25.7071875
4513011,AttemptSaved,#C80C13,9829,Breel Embolo,Monaco,527103,90,0.0453142374753952,False,RegularPlay,96.605263157,22.878216564699997
4513011,AttemptSaved,#C80C13,9829,Soungoutou Magassa,Monaco,1385894,90,0.01606420986354351,False,RegularPlay,81.35873786479999,18.5342675181
4513013,AttemptSaved,#055DC6,8583,Ado Onaiwu,Auxerre,628310,7,0.06614081561565399,False,RegularPlay,86.24558823480001,45.3319745182
4513013,AttemptSaved,#181818,9831,Evann Guessand,Nice,1087966,8,0.19267530739307404,False,RegularPlay,100.25862069,30.05190476
4513013,Miss,#055DC6,8583,Lassine Sinayoko,Auxerre,923196,9,0.08667616546154022,False,RegularPlay,93,45.8924840726
4513013,Miss,#055DC6,8583,Gaëtan Perrin,Auxerre,708435,12,0.0245791245251894,False,RegularPlay,85.17205882280001,26.0540625
4513013,Miss,#055DC6,8583,Ado Onaiwu,Auxerre,628310,18,0.388534277677536,False,RegularPlay,100.6379310348,36.745000000000005
4513013,Miss,#055DC6,8583,Thelonius Bair,Auxerre,942893,19,0.17504960298538208,False,FromCorner,97.95614035039999,32.551249999999996
4513013,Goal,#181818,9831,Mohamed-Ali Cho,Nice,1180718,21,0.08112472295761108,False,RegularPlay,98.8245614033,29.127380951
4513013,AttemptSaved,#055DC6,8583,Ado Onaiwu,Auxerre,628310,30,0.3160156309604645,False,RegularPlay,97.3771929818,27.614523809
4513013,AttemptSaved,#055DC6,8583,Ado Onaiwu,Auxerre,628310,32,0.22694121301174164,False,FromCorner,95.640350876,35.75375
4513013,AttemptSaved,#055DC6,8583,Ado Onaiwu,Auxerre,628310,34,0.018163206055760384,False,RegularPlay,82.7101941752,49.0453503161
4513013,Miss,#181818,9831,Mohamed-Ali Cho,Nice,1180718,35,0.15727685391902924,False,RegularPlay,89.8,30.267999999999997
4513013,AttemptSaved,#055DC6,8583,Lassine Sinayoko,Auxerre,923196,36,0.0716349333524704,False,RegularPlay,89.7,39.040714287
4513013,AttemptSaved,#181818,9831,Gaëtan Laborde,Nice,492158,38,0.03548943251371384,False,FastBreak,93.5,50.65681528500001
4513013,Goal,#055DC6,8583,Rayan Raveloson,Auxerre,591529,44,0.19441892206668854,False,RegularPlay,98.3421052628,32.856249999999996
4513013,AttemptSaved,#181818,9831,Jonathan Clauss,Nice,715301,47,0.03149247169494629,False,RegularPlay,85.70882352880001,19.9355414041
4513013,Miss,#055DC6,8583,Jubal,Auxerre,493731,49,0.13908976316452026,False,SetPiece,97.570175438,37.78
4513013,Miss,#055DC6,8583,Rayan Raveloson,Auxerre,591529,55,0.08763968199491501,False,RegularPlay,86.5676470584,30.34
4513013,Miss,#055DC6,8583,Rayan Raveloson,Auxerre,591529,58,0.04269843176007271,False,FreeKick,81.6966019424,19.164840766799998
4513013,AttemptSaved,#181818,9831,Billal Brahimi,Nice,961770,63,0.04474031925201416,False,FreeKick,92,12.7905213345
4513013,Miss,#181818,9831,Evann Guessand,Nice,1087966,63,0.035150449723005295,False,RegularPlay,99.50000000040001,47.4338853472
4513013,AttemptSaved,#055DC6,8583,Rayan Raveloson,Auxerre,591529,67,0.02590983733534813,False,RegularPlay,95.73684210409999,16.152101911899997
4513013,Miss,#181818,9831,Victor Orakpo,Nice,1669931,82,0.06952346861362457,False,RegularPlay,102.155172414,42.46625
4513013,Miss,#055DC6,8583,Lassine Sinayoko,Auxerre,923196,86,0.033686745911836624,False,RegularPlay,87.6411764704,46.7332484042
4513013,Goal,#055DC6,8583,Lasso Coulibaly,Auxerre,1276685,90,0.060679662972688675,False,RegularPlay,94.5789473669,43.860636937900004
4513013,Miss,#181818,9831,Pablo Rosario,Nice,664226,90,0.06010996550321579,False,SetPiece,92,44.841528658099996
4513010,AttemptSaved,#d89f00,8588,Facundo Medina,Lens,812652,1,0.07128828018903732,False,RegularPlay,94.9649122793,42.2928125
4513010,AttemptSaved,#d89f00,8588,Wesley Said,Lens,445856,25,0.06205061823129654,False,RegularPlay,96.0263157884,36.8975
4513010,AttemptSaved,#000000,8121,Yassin Belkhdim,Angers,1347791,27,0.06568223983049393,False,FastBreak,92.7,37.78
4513010,Miss,#000000,8121,Jean Aholou,Angers,504314,27,0.09203606843948364,False,FromCorner,98.0526315785,29.547619046
4513010,Goal,#d89f00,8588,Wesley Said,Lens,445856,28,0.3467250466346741,False,RegularPlay,94.4824561388,35.75375
4513010,Post,#d89f00,8588,Florian Sotoca,Lens,612699,43,0.06950585544109344,False,RegularPlay,97.7631578942,38.452380954
4513010,Post,#d89f00,8588,Wesley Said,Lens,445856,43,0.3127192556858063,False,RegularPlay,92.9,36.745000000000005
4513010,Miss,#d89f00,8588,Facundo Medina,Lens,812652,50,0.02732330746948719,False,RegularPlay,77.7548543704,41.057857143
4513010,AttemptSaved,#000000,8121,Sidiki Cherif,Angers,1524069,53,0.018783023580908775,False,RegularPlay,78.9936893216,28.454999999
4513010,AttemptSaved,#000000,8121,Sidiki Cherif,Angers,1524069,69,0.07307898253202438,False,RegularPlay,86.6749999996,30.244
4513010,Miss,#d89f00,8588,Florian Sotoca,Lens,612699,70,0.17311593890190125,False,RegularPlay,96.0263157884,30.291999999999998
4513010,AttemptSaved,#d89f00,8588,David Costa,Lens,1138769,74,0.02636573649942875,False,RegularPlay,76.966504856,26.6321875
4513010,Miss,#d89f00,8588,Rémy Lascary,Lens,1401248,85,0.08853209763765335,False,RegularPlay,96.8947368413,29.883809522
4513010,Miss,#d89f00,8588,Ruben Aguilar,Lens,561046,88,0.04749787598848343,False,FromCorner,87.21176470559999,33.77125
4513010,AttemptSaved,#000000,8121,Ibrahima Niane,Angers,848563,90,0.021120764315128326,False,RegularPlay,83.8364077672,41.772499999999994
4513010,Miss,#000000,8121,Florent Hanin,Angers,210423,90,0.00316671933978796,False,SetPiece,80.0072815544,51.7077706995
4513010,AttemptSaved,#000000,8121,Himad Abdelli,Angers,956659,90,0.03015292063355446,False,RegularPlay,85.4941176464,44.000764326500004
4513010,AttemptSaved,#000000,8121,Ibrahima Niane,Angers,848563,90,0.08226674050092697,False,FromCorner,100.1637931038,45.2619108239
4513008,Miss,#40547D,10249,Téji Savanier,Montpellier,179515,2,0.020655468106269836,False,FromCorner,94.2894736826,9.5764928966
4513008,AttemptSaved,#294A92,9848,Pape Diong,Strasbourg,1536974,16,0.039913635700941086,False,FromCorner,95.9298245603,35.60125
4513008,Miss,#294A92,9848,Pape Diong,Strasbourg,1536974,17,0.05291207134723663,False,FromCorner,96.79824561320001,36.745000000000005
4513008,Miss,#294A92,9848,Guéla Doué,Strasbourg,1395704,21,0.07244732975959778,False,SetPiece,96.4122807008,38.536428573
4513008,AttemptSaved,#40547D,10249,Akor Adams,Montpellier,958640,31,0.13773834705352783,False,RegularPlay,98.7280701752,31.559999999999995
4513008,AttemptSaved,#40547D,10249,Akor Adams,Montpellier,958640,33,0.19034060835838318,False,RegularPlay,94.1929824545,34.7625
4513008,Miss,#294A92,9848,Pape Diong,Strasbourg,1536974,35,0.025552377104759216,False,RegularPlay,81.92184466079999,33.084999999999994
4513008,AttemptSaved,#40547D,10249,Arnaud Nordin,Montpellier,770340,36,0.010949120856821537,False,RegularPlay,82.2597087384,19.304968155399997
4513008,AttemptSaved,#40547D,10249,Arnaud Nordin,Montpellier,770340,39,0.0881134495139122,False,RegularPlay,93.3,24.139363062099996
4513008,Miss,#294A92,9848,Pape Diong,Strasbourg,1536974,41,0.04436378926038742,False,ThrowInSetPiece,96.605263157,39.040714287
4513008,AttemptSaved,#294A92,9848,Dilane Bakwa,Strasbourg,1079539,49,0.01928887329995632,False,RegularPlay,76.2907767008,32.39875
4513008,AttemptSaved,#294A92,9848,Emanuel Emegha,Strasbourg,1183148,54,0.33059629797935486,False,SetPiece,96.50877192889999,35.448750000000004
4513008,AttemptSaved,#40547D,10249,Akor Adams,Montpellier,958640,55,0.05895557254552841,False,RegularPlay,93.8,32.779999999999994
4513008,Goal,#294A92,9848,Habib Diarra,Strasbourg,1285866,58,0.0630837231874466,False,RegularPlay,89.5,44.2810191037
4513008,Miss,#294A92,9848,Saidou Sow,Strasbourg,1180730,62,0.026982402428984642,False,FromCorner,95.54385964789999,30.232
4513008,AttemptSaved,#40547D,10249,Mousa Al-Taamari,Montpellier,813055,64,0.11365681141614914,False,FastBreak,94.8684210512,42.00375
4513008,Goal,#40547D,10249,Téji Savanier,Montpellier,179515,67,0.7884,False,Penalty,94,34
4513008,Miss,#294A92,9848,Saidou Sow,Strasbourg,1180730,69,0.01323059480637312,False,SetPiece,91.1,23.648917202
4513008,AttemptSaved,#294A92,9848,Saidou Sow,Strasbourg,1180730,90,0.22562532126903534,False,SetPiece,100.732758621,40.721666666999994
4513009,AttemptSaved,#d1a302,9830,Matthis Abline,Nantes,1250492,16,0.021664487197995186,False,RegularPlay,100.9224137934,19.865477709799997
4513009,Miss,#d1a302,9830,Matthis Abline,Nantes,1250492,18,0.1143505871295929,False,RegularPlay,95.2543859636,26.516562500000003
4513009,AttemptSaved,#d1a302,9830,Douglas Augusto,Nantes,671961,19,0.03490515798330307,False,RegularPlay,100.1637931038,46.452993627000005
4513009,Post,#d1a302,9830,Sorba Thomas,Nantes,812982,22,0.02114930935204029,False,RegularPlay,99.3070175438,20.9864968186
4513009,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,27,0.18495620787143707,False,RegularPlay,96.9912280694,22.878216564699997
4513009,AttemptSaved,#5b417b,9941,Frank Magri,Toulouse,1324358,28,0.05151205137372017,False,FromCorner,96.2192982446,32.0175
4513009,Miss,#d1a302,9830,Matthis Abline,Nantes,1250492,32,0.05203958973288536,False,RegularPlay,91.3,34.533750000000005
4513009,AttemptSaved,#5b417b,9941,Yann Gboho,Toulouse,955411,36,0.08746670186519623,False,FromCorner,92.6,38.284285716
4513009,AttemptSaved,#5b417b,9941,Cristian Casseres Jr.,Toulouse,845943,41,0.05336737632751465,False,SetPiece,92.3,32.551249999999996
4513009,Miss,#d1a302,9830,Matthis Abline,Nantes,1250492,44,0.019187306985259056,False,RegularPlay,82.93543689360001,42.350624999999994
4513009,AttemptSaved,#5b417b,9941,Frank Magri,Toulouse,1324358,59,0.08336547762155533,False,RegularPlay,97.3771929818,40.049285714999996
4513009,Miss,#5b417b,9941,Charlie Cresswell,Toulouse,1186444,61,0.08671408891677856,False,FromCorner,97.0877192975,30.492499999999996
4513009,AttemptSaved,#d1a302,9830,Moses Simon,Nantes,467486,64,0.05919817090034485,False,RegularPlay,94.38596491070001,45.4020382125
4513009,AttemptSaved,#d1a302,9830,Jean-Charles Castelletto,Nantes,439368,64,0.09477432072162628,False,FromCorner,98.0526315785,36.745000000000005
4513009,Miss,#d1a302,9830,Moses Simon,Nantes,467486,65,0.038261156529188156,False,RegularPlay,86.13823529359999,43.5803821607
4513009,AttemptSaved,#5b417b,9941,Charlie Cresswell,Toulouse,1186444,72,0.05417034402489662,False,SetPiece,97.95614035039999,27.614523809
4513009,AttemptSaved,#d1a302,9830,Tino Kadewere,Nantes,666860,74,0.013624129816889763,False,RegularPlay,84.9573529404,47.9243312073
4513009,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,80,0.011460193432867527,False,FromCorner,96.79824561320001,42.46625
4513009,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,82,0.49934008717536926,False,FastBreak,95.8333333322,28.286904761
4513009,Miss,#5b417b,9941,Frank Magri,Toulouse,1324358,85,0.12728066742420197,False,SetPiece,98.3421052628,39.545000001
4513009,AttemptSaved,#5b417b,9941,Zakaria Aboukhlal,Toulouse,846761,90,0.013974227011203766,False,RegularPlay,76.5160194192,22.387770704599998
4513009,Miss,#5b417b,9941,Yann Gboho,Toulouse,955411,90,0.4596097469329834,False,RegularPlay,97.7631578942,31.7125
4513015,Miss,#E13327,9851,Ludovic Blas,Rennes,693171,3,0.021849412471055984,False,RegularPlay,90.6,20.5661146528
4513015,Miss,#E13327,9851,Benjamin Bourigeaud,Rennes,441871,9,0.04336107149720192,False,RegularPlay,96.605263157,29.211428570000002
4513015,AttemptSaved,#E13327,9851,Amine Gouiri,Rennes,844437,10,0.03932776302099228,False,RegularPlay,90.8,46.10267515550001
4513015,AttemptSaved,#E13327,9851,Albert Grønbæk,Rennes,1133381,11,0.02505677193403244,False,RegularPlay,92.4,44.4912101866
4513015,Goal,#E13327,9851,Benjamin Bourigeaud,Rennes,441871,19,0.11199302226305008,False,FreeKick,86.0308823524,34.68625
4513015,Goal,#E13327,9851,Amine Gouiri,Rennes,844437,21,0.23683835566043854,False,RegularPlay,96.3157894727,19.445095544
4513015,AttemptSaved,#0160A0,9748,Said Benrahma,Lyon,491883,23,0.04326722398400307,False,RegularPlay,91.3,42.1771875
4513015,AttemptSaved,#E13327,9851,Ludovic Blas,Rennes,693171,23,0.11298297345638275,False,FastBreak,93.5,24.2094267564
4513015,Miss,#E13327,9851,Amine Gouiri,Rennes,844437,25,0.07493200153112411,False,RegularPlay,91.6,29.883809522
4513015,Miss,#0160A0,9748,Said Benrahma,Lyon,491883,31,0.023189794272184372,False,FastBreak,78.5432038848,49.8861146477
4513015,AttemptSaved,#0160A0,9748,Ernest Nuamah,Lyon,1338390,32,0.048473067581653595,False,RegularPlay,96.1228070165,23.158471341899997
4513015,Miss,#E13327,9851,Amine Gouiri,Rennes,844437,33,0.039533667266368866,False,FastBreak,87.53382352919999,44.1408917151
4513015,Miss,#0160A0,9748,Said Benrahma,Lyon,491883,45,0.05933564156293869,False,RegularPlay,93.4,25.8228125
4513015,Miss,#E13327,9851,Ludovic Blas,Rennes,693171,47,0.03485522046685219,False,RegularPlay,85.17205882280001,38.704523811
4513015,Miss,#E13327,9851,Ludovic Blas,Rennes,693171,48,0.06272311508655548,False,RegularPlay,96.50877192889999,42.1771875
4513015,Miss,#0160A0,9748,Duje Caleta-Car,Lyon,557799,51,0.04904639720916748,False,FromCorner,95.35087719170001,36.51625
4513015,AttemptSaved,#0160A0,9748,Georges Mikautadze,Lyon,1117069,54,0.04162243753671646,False,RegularPlay,90.5,22.597961787499997
4513015,AttemptSaved,#E13327,9851,Ludovic Blas,Rennes,693171,55,0.27452993392944336,False,FastBreak,97.3771929818,38.620476192
4513015,AttemptSaved,#0160A0,9748,Orel Mangala,Lyon,765693,57,0.052835363894701004,False,RegularPlay,86.13823529359999,41.225952381
4513015,Miss,#0160A0,9748,Georges Mikautadze,Lyon,1117069,58,0.02338765747845173,False,RegularPlay,83.2733009712,25.8228125
4513015,Miss,#0160A0,9748,Maxence Caqueret,Lyon,846000,62,0.11868515610694885,False,RegularPlay,92.6,37.50750000000001
4513015,Post,#E13327,9851,Amine Gouiri,Rennes,844437,66,0.06565508246421814,False,RegularPlay,90.5,46.1727388498
4513015,AttemptSaved,#0160A0,9748,Malick Fofana,Lyon,1364069,69,0.03565895929932594,False,RegularPlay,97.3771929818,46.0326114612
4513015,AttemptSaved,#E13327,9851,Amine Gouiri,Rennes,844437,69,0.06642034649848938,False,RegularPlay,90.8,42.2928125
4513015,AttemptSaved,#E13327,9851,Albert Grønbæk,Rennes,1133381,70,0.09233210235834122,False,RegularPlay,88.28529411759999,33.2375
4513015,AttemptSaved,#0160A0,9748,Georges Mikautadze,Lyon,1117069,71,0.7884,False,Penalty,94,34
