Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
642,Kevin Danso,AUT,Défenseur,Lens,Ligue 1,26,1998,12,12,1080,12.0,0,0,0,0,0,0,3,0,0.5,0.5,1.0,1.5,9,52,1,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,12.0,12,1.0,12,0,0,0,0,0,1,0.08,1,0,0,0,0,0,659,770,85.6,12021,4233,256,285,89.8,354,382,92.7,46,87,52.9,0,1.0,0.4,-1.0,6,58,4,0,52,0,27,11,1,0,20,7,0,1,0,59,41,21,66.1,0,10,2,20.0,0.83,0.17,0.0,0.0,13.4,0,0,0,0.05,-0.5,-0.5,19,7,12,5,2,12,16,75.0,4,25,19,6,20,39,62,1,90,46.2,12,90,12,0,0,0,1.83,17,12,5,0.42,0.63,21.5,15.3,6.2,0.52,0.59,946,108,417,474,62,17,946,6,1,16.7,3,50.0,489,2756,1602,9,17,0,12,6,551,1
643,Dante,BRA,Défenseur,Nice,Ligue 1,41,1983,20,18,1643,18.3,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.5,17,86,7,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,18.3,17,0.93,15,0,0,1,0,1,0,0.0,0,0,0,0,0,0,1083,1228,88.2,18664,7684,494,520,95.0,505,535,94.4,72,142,50.7,0,0.1,0.4,-0.1,3,81,8,0,86,0,16,13,0,2,28,12,0,0,0,95,32,20,61.5,0,7,1,14.3,0.38,0.05,0.0,0.0,12.5,0,0,0,0.05,-0.3,-0.3,29,12,16,11,2,14,26,53.8,12,23,10,13,28,57,61,1,82,70.2,18,89,16,2,23,1,1.9,37,18,19,1.04,1.04,33.3,17.6,15.6,0.86,0.68,1413,137,681,671,68,16,1413,14,6,42.9,7,50.0,782,3612,2142,17,7,1,14,5,975,7
664,Thibault De Smet,BEL,Défenseur,Reims,Ligue 1,26,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,105,116,90.5,1934,575,40,44,90.9,58,58,100.0,7,11,63.6,0,0.0,0.0,0.0,0,11,0,0,9,0,1,2,0,0,4,4,0,0,0,6,1,1,50.0,0,1,0,0.0,0.47,0.0,0.0,0.0,12.3,0,0,0,0.14,-0.1,-0.1,6,4,5,1,0,4,4,100.0,0,5,3,2,4,10,12,0,38,8.2,2,85,1,3,7,12,1.0,2,5,-3,-1.41,-0.95,2.3,4.3,-2.1,-0.96,-0.39,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2
666,Amar Dedić,BIH,Défenseur,Marseille,Ligue 1,22,2002,6,2,210,2.3,0,1,1,0,0,0,0,0,0.8,0.8,0.8,1.6,14,6,27,0.0,0.43,0.43,0.0,0.43,0.36,0.35,0.71,0.36,0.71,2.3,11,4.71,8,0,2,1,0,0,1,0.43,1,0,0,0,0,0,118,140,84.3,1687,317,71,77,92.2,43,50,86.0,3,5,60.0,1,0.8,0.6,0.2,3,3,1,0,6,0,6,2,0,2,0,2,0,0,0,14,2,4,33.3,0,4,1,25.0,1.71,0.43,0.0,0.0,15.4,0,0,0,0.21,-0.8,-0.8,3,2,2,0,1,1,8,12.5,7,0,0,0,0,3,5,1,35,9.0,2,54,0,4,26,0,1.5,4,5,-1,-0.43,-1.32,6.6,5.5,1.1,0.46,0.0,175,4,24,68,85,12,175,14,5,35.7,9,64.3,111,856,473,14,9,4,6,5,119,27
670,Thomas Delaine,FRA,Défenseur,Strasbourg,Ligue 1,33,1992,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,8,0.3,0,0,0,1,8,0,3.0,0,0,0,0.0,-0.31,0.0,0.0,0.0,-0.13,0.05,6,0,3,2,1,0,6,0,0,0.0,0,0.0,2,10,5,0,1,0,0,0,2,1
687,Bafodé Diakité,FRA,Défenseur,Lille,Ligue 1,24,2001,25,25,2250,25.0,3,1,4,3,0,0,4,0,1.9,1.9,0.2,2.1,11,66,3,0.12,0.04,0.16,0.12,0.16,0.08,0.01,0.08,0.08,0.08,25.0,13,0.52,12,0,0,1,0,0,1,0.04,1,0,0,0,0,0,1659,1787,92.8,31022,10023,548,583,94.0,968,1001,96.7,127,166,76.5,1,0.2,0.5,0.8,3,108,0,0,66,0,34,13,1,3,21,14,0,1,0,111,47,18,72.3,3,12,6,50.0,0.48,0.24,0.25,0.5,8.2,0,0,0,0.16,1.1,1.1,24,14,14,8,2,16,24,66.7,8,27,16,11,21,45,67,5,90,96.2,25,90,25,0,0,1,1.76,39,26,13,0.52,1.52,42.1,34.0,8.1,0.32,0.52,1969,161,786,1113,75,16,1969,6,6,100.0,0,0.0,1283,5879,3572,11,13,0,10,3,1505,3
695,Krépin Diatta,SEN,Défenseur,Monaco,Ligue 1,26,1999,13,2,392,4.4,0,0,0,0,0,0,1,0,0.2,0.2,0.8,0.9,12,17,34,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.22,0.04,0.22,4.4,8,1.84,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,188,249,75.5,3021,1069,99,115,86.1,75,98,76.5,12,23,52.2,0,0.8,0.8,-0.8,3,12,5,2,17,0,11,5,2,13,7,10,0,0,0,28,12,5,70.6,0,2,1,50.0,0.46,0.23,0.0,0.0,13.1,0,0,0,0.08,-0.2,-0.2,16,10,11,2,3,12,19,63.2,7,5,1,4,7,23,10,2,30,16.8,2,78,1,11,22,3,1.92,8,5,3,0.69,-0.05,10.2,5.5,4.7,1.09,-0.09,296,11,62,142,96,7,296,6,5,83.3,1,16.7,160,923,491,12,10,0,8,1,166,34
708,Kembo Diliwidi,FRA,Défenseur,Lens,Ligue 1,19,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,66.7,36,22,1,1,100.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0.2,0,0,0,1,4,1,0.0,0,0,0,0.0,-0.08,0.0,0.0,0.0,0.95,0.76,4,0,0,1,3,1,4,1,0,0.0,1,100.0,1,3,0,0,0,0,0,0,1,0
713,Sinaly Diomande,CIV,Défenseur,Auxerre,Ligue 1,23,2001,16,15,1315,14.6,3,2,5,3,0,0,3,0,1.1,1.1,0.5,1.6,2,50,4,0.21,0.14,0.34,0.21,0.34,0.08,0.04,0.11,0.08,0.11,14.6,16,1.1,14,0,0,2,0,0,5,0.34,3,0,0,2,0,0,497,602,82.6,9220,3971,187,214,87.4,258,281,91.8,46,83,55.4,2,0.5,0.1,1.5,2,34,0,0,50,0,16,15,0,1,20,12,0,0,1,54,22,15,59.5,3,8,3,37.5,0.55,0.21,0.38,1.0,13.6,0,0,0,0.14,1.9,1.9,26,12,14,11,1,18,27,66.7,9,30,16,14,20,46,69,2,82,56.2,15,86,13,1,25,5,0.88,20,28,-8,-0.55,-1.07,18.3,27.8,-9.5,-0.65,-0.42,792,104,418,341,37,10,792,8,4,50.0,3,37.5,407,1697,867,2,4,0,10,2,465,4
750,Sékou Doucoure,FRA,Défenseur,Nantes,Ligue 1,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,1,3,3.0,0,0,0,0.0,0.54,0.0,0.1,-0.1,-7.44,-7.03,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
