Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
530,Ben Chilwell,ENG,Défenseur,Crystal Palace,Premier League,28,1996,3,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,0,2,5,0.0,0.0,0.0,0.0,0.0,0.08,0.25,0.33,0.08,0.33,0.6,2,3.53,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,21,29,72.4,322,72,12,13,92.3,8,11,72.7,1,5,20.0,0,0.1,0.3,-0.1,1,2,1,0,2,0,1,2,0,1,0,2,0,0,0,3,2,0,100.0,0,1,1,100.0,1.76,1.76,0.0,0.0,23.0,0,0,0,0.05,0.0,0.0,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,6,0,17,2.0,0,0,0,3,17,1,2.0,1,1,0,0.0,-0.11,1.2,0.6,0.6,1.07,0.77,43,3,14,16,13,1,43,2,0,0.0,1,50.0,19,101,72,0,0,0,1,1,22,5
549,Harry Clarke,ENG,Défenseur,Ipswich Town,Premier League,24,2001,7,4,379,4.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,5,14,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,4.2,1,0.24,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,190,236,80.5,3442,1226,87,95,91.6,77,88,87.5,23,40,57.5,0,0.0,0.1,0.0,1,21,1,0,14,1,5,1,0,5,4,3,0,1,0,17,10,4,71.4,0,1,1,100.0,0.24,0.24,0.0,0.0,4.5,0,0,0,0.08,-0.1,-0.1,5,3,3,2,0,3,6,50.0,3,5,4,1,4,9,14,3,54,14.5,4,85,3,3,14,5,0.43,4,9,-5,-1.19,-0.02,4.3,9.1,-4.8,-1.13,-0.1,268,18,100,122,47,2,268,2,1,50.0,1,50.0,118,555,222,5,7,0,4,2,163,2
554,Nathaniel Clyne,ENG,Défenseur,Crystal Palace,Premier League,33,1991,11,4,397,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,4.4,2,0.45,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,117,159,73.6,2184,878,49,63,77.8,55,62,88.7,12,24,50.0,0,0.1,0.1,-0.1,2,10,1,1,6,0,2,2,0,5,3,7,0,0,0,5,1,7,12.5,0,1,0,0.0,0.23,0.0,0.0,0.0,32.3,0,0,0,0.01,0.0,0.0,11,7,7,3,1,5,7,71.4,2,4,2,2,3,14,12,1,36,15.8,4,74,1,7,15,17,1.45,4,9,-5,-1.13,-1.47,6.8,9.0,-2.2,-0.5,-0.96,201,16,77,91,33,2,201,1,0,0.0,1,100.0,107,463,249,5,2,2,4,2,122,7
555,Conor Coady,ENG,Défenseur,Leicester City,Premier League,32,1993,13,10,904,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,10.0,4,0.4,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,524,580,90.3,9147,3576,215,223,96.4,276,285,96.8,32,61,52.5,0,0.1,0.5,-0.1,1,27,2,0,24,0,4,2,1,0,8,8,0,1,0,31,11,12,47.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,8,5,5,1,2,3,66.7,1,19,14,5,8,19,42,1,70,34.6,10,88,7,3,7,13,0.62,8,27,-19,-1.89,-0.78,8.1,19.7,-11.6,-1.15,-0.3,667,114,348,307,12,3,667,1,1,100.0,0,0.0,442,1813,968,1,2,1,4,2,490,0
558,Séamus Coleman,IRL,Défenseur,Everton,Premier League,36,1988,3,2,197,2.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,8,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,2.2,2,0.91,1,0,1,0,0,0,1,0.46,1,0,0,0,0,0,57,79,72.2,1046,504,27,29,93.1,24,31,77.4,6,16,37.5,0,0.0,0.0,0.0,0,6,0,0,8,0,0,1,0,3,1,1,0,0,0,7,1,1,50.0,0,1,1,100.0,0.46,0.46,0.0,0.0,10.5,0,0,0,0.57,-0.6,-0.6,2,1,1,1,0,2,3,66.7,1,5,3,2,1,3,7,0,66,7.5,2,90,1,1,18,8,0.67,3,4,-1,-0.46,-0.34,2.7,4.5,-1.8,-0.8,-0.72,100,11,39,43,19,2,100,5,4,80.0,1,20.0,43,225,109,1,1,0,1,1,51,2
559,Nathan Collins,IRL,Défenseur,Brentford,Premier League,23,2001,29,29,2610,29.0,2,1,3,2,0,0,4,0,2.3,2.3,1.4,3.7,23,103,17,0.07,0.03,0.1,0.07,0.1,0.08,0.05,0.13,0.08,0.13,29.0,26,0.9,18,2,1,3,2,0,6,0.21,2,1,0,1,2,0,1357,1569,86.5,25713,8783,460,520,88.5,777,833,93.3,108,179,60.3,1,1.4,1.2,-0.4,7,89,7,2,103,0,22,19,6,6,25,19,2,0,0,130,92,52,63.9,2,15,5,33.3,0.52,0.17,0.13,0.4,11.2,0,0,0,0.15,-0.3,-0.3,32,19,21,8,3,20,26,76.9,6,58,41,17,25,57,180,2,90,100.0,29,90,29,0,0,0,1.41,50,45,5,0.17,0.0,44.7,45.2,-0.5,-0.02,0.0,1913,311,1016,767,140,54,1913,10,6,60.0,3,30.0,1009,5527,3184,23,8,0,11,8,1175,17
564,Levi Colwill,ENG,Défenseur,Chelsea,Premier League,22,2003,27,27,2429,27.0,1,1,2,1,0,0,7,0,0.7,0.7,1.1,1.8,10,109,7,0.04,0.04,0.07,0.04,0.07,0.03,0.04,0.07,0.03,0.07,27.0,33,1.22,29,2,0,1,0,1,3,0.11,2,0,0,0,0,1,1895,2116,89.6,34393,12272,667,718,92.9,1097,1156,94.9,112,192,58.3,1,1.1,1.1,-0.1,12,127,6,2,109,0,30,17,3,10,28,23,0,1,0,87,68,40,63.0,1,10,2,20.0,0.37,0.07,0.1,0.5,8.8,0,0,0,0.07,0.3,0.3,34,23,17,15,2,15,23,65.2,8,29,21,8,28,62,86,3,90,93.1,27,90,26,0,0,1,1.59,45,35,10,0.37,-2.61,47.1,36.9,10.2,0.38,-2.69,2329,285,1068,1170,99,24,2329,8,5,62.5,3,37.5,1339,6109,3412,10,10,1,9,7,1717,7
595,Vladimír Coufal,CZE,Défenseur,West Ham,Premier League,32,1992,15,8,736,8.2,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,11,28,21,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,8.2,13,1.59,9,4,0,0,0,0,1,0.12,0,1,0,0,0,0,297,390,76.2,4984,1993,147,168,87.5,119,153,77.8,25,56,44.6,0,0.6,0.9,-0.6,6,28,12,7,28,0,17,10,0,19,6,9,0,0,1,24,17,10,63.0,0,4,1,25.0,0.49,0.12,0.0,0.0,16.7,0,0,0,0.05,-0.2,-0.2,14,9,9,4,1,6,15,40.0,9,11,10,1,6,20,29,1,49,28.2,8,74,3,7,20,9,0.93,6,15,-9,-1.1,-0.76,12.8,14.1,-1.3,-0.15,0.29,484,48,188,191,106,8,484,7,2,28.6,2,28.6,190,932,425,11,4,1,8,5,252,21
601,Woyo Coulibaly,FRA,Défenseur,Leicester City,Premier League,25,1999,4,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,48,57,84.2,797,314,28,34,82.4,16,19,84.2,4,4,100.0,0,0.0,0.0,0.0,0,3,0,0,3,0,2,1,0,0,5,4,0,0,0,14,0,3,0.0,0,2,1,50.0,1.65,0.83,0.0,0.0,19.4,0,0,0,0.02,0.0,0.0,6,4,4,2,0,2,2,100.0,0,3,1,2,5,11,1,0,27,4.2,1,45,0,3,21,2,0.75,0,6,-6,-4.95,-3.73,0.7,2.5,-1.7,-1.46,-0.52,76,8,27,31,20,4,76,1,0,0.0,1,100.0,48,288,169,4,2,1,4,0,36,2
607,Aaron Cresswell,ENG,Défenseur,West Ham,Premier League,35,1989,13,6,544,6.0,0,0,0,0,0,0,2,0,0.1,0.1,1.1,1.3,4,23,2,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.21,0.02,0.21,6.0,12,1.99,5,7,0,0,0,0,0,0.0,0,0,0,0,0,0,320,402,79.6,6228,2530,137,153,89.5,138,162,85.2,44,79,55.7,0,1.1,1.2,-1.1,7,38,4,1,23,0,3,1,0,26,6,1,0,0,0,20,7,6,53.8,0,3,0,0.0,0.5,0.0,0.0,0.0,29.8,2,0,0,0.04,-0.1,-0.1,5,1,1,3,1,4,5,80.0,1,6,3,3,6,11,26,0,42,20.8,6,80,3,7,9,11,1.92,5,5,0,0.0,0.7,6.2,7.9,-1.7,-0.28,0.1,450,29,171,217,67,1,450,1,1,100.0,0,0.0,180,685,338,4,7,0,3,0,280,2
