Unnamed: 0,Joueur,Nationalité,Position,Équipe,Compétition,Âge,Année de naissance,Matchs joués,Titularisations,Minutes jouées,Matchs en 90 min,Buts,Passes décisives,Buts + Passes D,Buts (sans penalty),Pénaltys marqués,Pénaltys tentés,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus sans penalty,Passes décisives attendues (xAG),xG + xAG sans penalty,Courses progressives,Passes progressives,Réceptions progressives,Buts par 90 minutes,Passes décisives par 90 minutes,Buts + Passes décisives par 90 minutes,Buts hors penalty par 90 minutes,Buts + Passes décisives hors penalty par 90 minutes,Buts attendus par 90 minutes,Passes décisives attendues par 90 minutes,Somme des buts et passes attendues par 90 minutes,Buts attendus hors penalty par 90 minutes,Somme des buts et passes attendues hors penalty par 90 minutes,Équivalents 90 minutes joués,Actions menant à un tir,Actions menant à un tir par 90 minutes,Passes en jeu menant à un tir,"Passes arrêtées (coups francs, corners) menant à un tir",Dribbles réussis menant à un tir,Tirs ayant provoqué un autre tir,Fautes subies menant à un tir,Actions défensives menant à un tir,Actions menant à un but,Actions menant à un but par 90 minutes,Passes en jeu menant à un but,"Passes arrêtées (coups francs, corners) menant à un but",Dribbles réussis menant à un but,Tirs ayant provoqué un but,Fautes subies menant à un but,Actions défensives menant à un but,Passes réussies,Passes tentées,Pourcentage de passes réussies,Distance totale des passes,Distance progressive des passes,Passes courtes réussies,Passes courtes tentées,Pourcentage de passes courtes réussies,Passes moyennes réussies,Passes moyennes tentées,Pourcentage de passes moyennes réussies,Passes longues réussies,Passes longues tentées,Pourcentage de passes longues réussies,Passes décisives.1,Passes décisives attendues,Passes attendues (xA),Différence entre passes décisives réelles et attendues,Passes clés,Passes dans le dernier tiers,Passes dans la surface,Centres dans la surface,Passes progressives.1,Deuxième carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres tentés,Interceptions,Tacles gagnants,Penaltys provoqués,Penaltys concédés,Buts contre son camp,Ballons récupérés,Duels aériens gagnés,Duels aériens perdus,Pourcentage de duels aériens gagnés,Buts.1,Tirs,Tirs cadrés,Pourcentage de tirs cadrés,Tirs par 90 minutes,Tirs cadrés par 90 minutes,Buts par tir,Buts par tir cadré,Distance moyenne des tirs,Coups francs tentés,Penaltys marqués,Penaltys tentés,Buts attendus hors penalty par tir,Différence entre les buts marqués et les buts attendus,Différence entre les buts marqués hors penalty et les buts attendus hors penalty,Tacles réussis,Tacles gagnants.1,Tacles réussis dans le tiers défensif,Tacles réussis dans le tiers médian,Tacles réussis dans le tiers offensif,Duels défensifs gagnés,Duels défensifs disputés,Pourcentage de duels gagnés,Duels défensifs perdus,Total de blocs (tirs et passes),Tirs bloqués,Passes bloquées,Interceptions.1,Total de tacles et d’interceptions,Dégagements,Erreurs menant à un tir ou un but,Minutes jouées par match,Pourcentage de minutes jouées,Matches débutés en tant que titulaire,Minutes jouées par titularisation,Matches joués en intégralité,Nombre d’entrées en jeu,Minutes jouées par entrée en jeu,Matches passés sur le banc sans entrer en jeu,Points par match (PPM),Buts marqués par l’équipe lorsque le joueur est sur le terrain,Buts encaissés par l’équipe lorsque le joueur est sur le terrain,Différence de buts lorsque le joueur est sur le terrain,Différence de buts par 90 minutes,Impact du joueur sur la différence de buts par rapport au temps passé sur le terrain,xG de l’équipe lorsque le joueur est sur le terrain,xG concédés par l’équipe lorsque le joueur est sur le terrain,Différence xG lorsque le joueur est sur le terrain,Différence xG par 90 minutes,Impact du joueur sur la différence xG lorsqu’il est sur le terrain ou non,Touches de balle,Touches de balle dans la surface défensive,Touches de balle dans le tiers défensif,Touches de balle dans le tiers médian,Touches de balle dans le tiers offensif,Touches de balle dans la surface offensive,Touches de balle en jeu (hors coups de pied arrêtés),Dribbles tentés,Dribbles réussis,Pourcentage de dribbles réussis,Dribbles stoppés par l’adversaire,Pourcentage de dribbles stoppés,Portées de balle,Distance totale parcourue avec le ballon (en mètres),Distance progressive parcourue avec le ballon,Portées de balle progressives,Portées de balle jusqu’au dernier tiers du terrain,Portées de balle entrant dans la surface adverse,Ballons perdus en conduite,Ballons perdus sous la pression d’un adversaire,Passes reçues,Passes progressives reçues
159,Marco Asensio,ESP,Milieu,Aston Villa,Premier League,29,1996,4,2,207,2.3,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.6,10,16,7,0.87,0.0,0.87,0.87,0.87,0.62,0.09,0.71,0.62,0.71,2.3,7,3.04,4,3,0,0,0,0,0,0.0,0,0,0,0,0,0,71,90,78.9,996,294,39,44,88.6,26,29,89.7,3,10,30.0,0,0.2,0.2,-0.2,4,8,5,1,16,0,5,1,2,8,1,1,0,0,0,9,0,0,0.0,2,7,3,42.9,3.04,1.3,0.29,0.67,17.5,0,0,0,0.2,0.6,0.6,2,1,0,2,0,2,5,40.0,3,1,0,1,1,3,1,0,52,7.9,2,78,1,2,26,0,1.25,5,5,0,0.0,0.15,4.0,5.8,-1.8,-0.76,-0.87,111,1,9,52,53,8,111,4,3,75.0,1,25.0,73,443,242,10,10,1,2,1,76,7
176,Yasin Ayari,SWE,Milieu,Brighton,Premier League,21,2003,25,16,1443,16.0,0,1,1,0,0,0,3,0,1.5,1.5,2.1,3.6,20,53,53,0.0,0.06,0.06,0.0,0.06,0.09,0.13,0.22,0.09,0.22,16.0,47,2.93,25,11,3,3,3,2,5,0.31,3,2,0,0,0,0,564,702,80.3,8446,2300,330,362,91.2,193,232,83.2,26,73,35.6,1,2.1,2.1,-1.1,25,34,13,2,53,0,27,19,3,54,16,22,0,0,0,93,7,15,31.8,0,18,5,27.8,1.12,0.31,0.0,0.0,20.1,1,0,0,0.08,-1.5,-1.5,43,22,11,24,8,18,43,41.9,25,17,5,12,16,59,19,0,58,55.3,16,77,5,9,24,2,1.72,21,16,5,0.31,0.23,21.5,19.9,1.6,0.1,0.03,893,44,205,452,249,36,893,37,16,43.2,13,35.1,451,2200,967,20,15,5,29,20,571,53
212,Carlos Baleba,CMR,Milieu,Brighton,Premier League,21,2004,25,23,1948,21.6,2,1,3,2,0,0,8,1,2.9,2.9,1.1,4.0,33,95,25,0.09,0.05,0.14,0.09,0.14,0.13,0.05,0.18,0.13,0.18,21.6,55,2.54,46,0,2,3,1,3,4,0.18,2,0,0,0,1,1,761,877,86.8,12846,3369,371,400,92.8,296,329,90.0,75,111,67.6,1,1.1,1.0,-0.1,18,89,22,2,95,1,34,37,0,7,38,31,0,2,0,142,31,17,64.6,2,36,9,25.0,1.66,0.42,0.06,0.22,24.6,1,0,0,0.08,-0.9,-0.9,58,31,18,29,11,36,59,61.0,23,32,5,27,38,96,26,1,78,74.6,23,82,9,2,32,2,1.72,39,24,15,0.69,1.92,33.8,27.2,6.5,0.3,0.83,1166,54,269,686,244,10,1166,44,25,56.8,16,36.4,621,3661,1851,33,32,2,29,28,681,25
239,Ross Barkley,ENG,Milieu,Aston Villa,Premier League,31,1993,16,3,554,6.2,3,1,4,3,0,0,3,0,1.7,1.7,0.6,2.3,14,32,8,0.49,0.16,0.65,0.49,0.65,0.27,0.09,0.37,0.27,0.37,6.2,16,2.6,13,1,2,0,0,0,3,0.49,3,0,0,0,0,0,317,367,86.4,4962,1155,164,186,88.2,134,145,92.4,13,18,72.2,1,0.6,0.4,0.4,8,29,6,0,32,0,8,3,0,1,9,3,0,0,0,40,6,4,60.0,3,14,4,28.6,2.27,0.65,0.21,0.75,13.8,0,0,0,0.12,1.3,1.3,13,3,4,9,0,9,13,69.2,4,9,3,6,9,22,5,0,35,21.2,3,85,2,13,23,2,1.63,10,9,1,0.16,0.38,11.1,5.3,5.8,0.94,1.14,429,16,68,255,112,17,429,10,8,80.0,2,20.0,254,1377,640,14,13,2,5,8,302,8
277,Jean-Ricner Bellegarde,FRA,Milieu,Wolves,Premier League,26,1998,27,15,1285,14.3,2,6,8,2,0,0,3,0,1.2,1.2,3.2,4.4,36,32,70,0.14,0.42,0.56,0.14,0.56,0.08,0.23,0.31,0.08,0.31,14.3,45,3.15,30,1,3,4,5,2,9,0.63,8,0,0,0,0,1,345,428,80.6,5371,1087,200,222,90.1,113,136,83.1,26,41,63.4,6,3.2,2.4,2.8,23,27,13,7,32,0,23,34,1,28,10,14,0,0,0,47,8,17,32.0,2,18,5,27.8,1.26,0.35,0.11,0.4,21.5,2,0,0,0.07,0.8,0.8,27,14,11,13,3,9,13,69.2,4,16,3,13,10,37,11,1,48,49.2,15,69,0,12,21,2,0.93,23,24,-1,-0.07,1.08,17.6,20.5,-2.9,-0.2,0.6,610,19,108,278,238,38,610,48,9,18.8,26,54.2,376,2360,1163,36,27,9,27,20,422,70
294,Rodrigo Bentancur,URU,Milieu,Tottenham,Premier League,27,1997,19,16,1246,13.8,2,0,2,2,0,0,7,0,1.3,1.3,0.4,1.7,19,80,24,0.14,0.0,0.14,0.14,0.14,0.1,0.03,0.13,0.1,0.13,13.8,38,2.74,29,0,1,5,1,2,2,0.14,2,0,0,0,0,0,752,851,88.4,12006,2953,376,409,91.9,324,348,93.1,34,49,69.4,0,0.4,0.8,-0.4,9,84,10,1,80,0,26,9,1,2,30,15,0,0,0,97,31,20,60.8,2,22,5,22.7,1.59,0.36,0.09,0.4,17.4,0,0,0,0.06,0.7,0.7,31,15,13,16,2,16,31,51.6,15,20,6,14,30,61,25,1,66,47.7,16,76,5,3,8,0,1.26,20,18,2,0.14,-0.52,22.6,19.4,3.2,0.23,0.52,1022,56,243,612,176,20,1022,15,7,46.7,6,40.0,609,2787,1127,19,18,5,12,16,678,24
298,Sander Berge,NOR,Milieu,Fulham,Premier League,27,1998,22,18,1644,18.3,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.7,16,87,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,18.3,33,1.81,29,1,0,1,0,2,1,0.05,1,0,0,0,0,0,808,890,90.8,14521,3490,329,360,91.4,388,415,93.5,78,90,86.7,0,0.6,0.4,-0.6,15,86,2,0,87,0,25,5,0,2,19,24,0,0,0,98,22,14,61.1,0,2,0,0.0,0.11,0.0,0.0,0.0,7.6,0,0,0,0.08,-0.2,-0.2,44,24,20,21,3,22,31,71.0,9,23,8,15,19,63,30,0,75,63.0,18,85,13,4,28,0,1.68,26,21,5,0.27,0.27,24.2,20.1,4.1,0.22,-0.03,1039,68,296,603,145,10,1039,14,7,50.0,5,35.7,589,3025,1292,16,17,2,5,11,654,6
299,Lucas Bergvall,SWE,Milieu,Tottenham,Premier League,19,2006,22,8,934,10.4,0,1,1,0,0,0,3,0,0.5,0.5,0.4,1.0,24,42,23,0.0,0.1,0.1,0.0,0.1,0.05,0.04,0.09,0.05,0.09,10.4,15,1.44,11,2,0,2,0,0,3,0.29,2,0,0,1,0,0,545,613,88.9,9051,1764,260,282,92.2,229,251,91.2,42,54,77.8,1,0.4,0.6,0.6,8,45,7,3,42,0,16,13,0,14,17,17,0,0,0,61,8,8,50.0,0,10,1,10.0,0.96,0.1,0.0,0.0,21.0,0,0,0,0.05,-0.5,-0.5,33,17,12,17,4,16,28,57.1,12,16,7,9,17,50,18,2,42,35.8,8,82,5,14,20,7,1.23,23,17,6,0.58,0.26,17.6,19.0,-1.4,-0.13,-0.15,746,29,155,413,190,16,746,39,19,48.7,16,41.0,449,2840,1332,24,17,3,18,14,499,23
322,Philip Billing,DEN,Milieu,Bournemouth,Premier League,28,1996,10,1,184,2.0,0,0,0,0,0,0,1,0,0.6,0.6,1.1,1.7,3,15,13,0.0,0.0,0.0,0.0,0.0,0.28,0.54,0.82,0.28,0.82,2.0,16,7.83,13,0,0,1,0,2,0,0.0,0,0,0,0,0,0,70,102,68.6,1023,400,43,51,84.3,19,27,70.4,4,15,26.7,0,1.1,1.0,-1.1,9,9,7,2,15,0,3,2,0,10,5,5,0,0,0,14,6,4,60.0,0,5,1,20.0,2.45,0.49,0.0,0.0,17.9,0,0,0,0.11,-0.6,-0.6,14,5,7,6,1,3,4,75.0,1,3,0,3,5,19,2,0,18,7.0,1,72,0,9,12,3,1.9,5,4,1,0.49,0.08,5.4,3.3,2.2,1.05,0.61,148,5,20,72,57,12,148,3,1,33.3,0,0.0,58,254,163,3,1,1,7,4,75,13
328,Yves Bissouma,MLI,Milieu,Tottenham,Premier League,28,1996,22,14,1145,12.7,2,0,2,2,0,0,6,0,0.6,0.6,0.2,0.8,15,68,3,0.16,0.0,0.16,0.16,0.16,0.04,0.02,0.06,0.04,0.06,12.7,14,1.1,13,0,0,0,0,1,0,0.0,0,0,0,0,0,0,645,723,89.2,9824,2611,351,378,92.9,238,256,93.0,32,52,61.5,0,0.2,0.6,-0.2,5,54,10,1,68,0,20,17,0,2,14,26,0,1,0,68,4,7,36.4,2,9,3,33.3,0.71,0.24,0.22,0.67,22.3,0,0,0,0.06,1.4,1.4,40,26,16,21,3,16,30,53.3,14,7,4,3,14,54,31,4,52,43.9,14,72,3,8,17,3,1.23,26,19,7,0.55,0.24,19.0,22.5,-3.5,-0.27,-0.42,878,56,248,495,141,5,878,20,6,30.0,14,70.0,527,3104,1436,15,17,0,22,12,608,3
